#(id,from,to,speed,planTime)
(10821, 36, 1, 2, 2)
(10822, 32, 2, 4, 2)
(10823, 35, 4, 4, 2)
(10824, 23, 3, 4, 1)
(10825, 18, 36, 4, 3)
(10826, 27, 6, 6, 1)
(10827, 36, 13, 6, 2)
(10828, 28, 4, 2, 2)
(10829, 28, 7, 6, 2)
(10830, 17, 36, 6, 1)
(10831, 6, 35, 2, 2)
(10832, 26, 8, 6, 2)
(10833, 21, 1, 6, 2)
(10834, 32, 5, 2, 1)
(10835, 28, 5, 6, 3)
(10836, 22, 3, 4, 3)
(10837, 36, 10, 2, 1)
(10838, 13, 36, 4, 3)
(10839, 16, 34, 4, 2)
(10840, 1, 27, 6, 2)
(10841, 36, 14, 2, 3)
(10842, 36, 6, 6, 2)
(10843, 32, 14, 2, 3)
(10844, 28, 10, 6, 2)
(10845, 19, 1, 4, 2)
(10846, 12, 34, 4, 2)
(10847, 24, 3, 4, 2)
(10848, 5, 34, 4, 1)
(10849, 8, 32, 4, 3)
(10850, 35, 14, 4, 3)
(10851, 18, 36, 6, 3)
(10852, 7, 33, 2, 1)
(10853, 35, 7, 6, 2)
(10854, 21, 2, 4, 1)
(10855, 26, 5, 6, 1)
(10856, 22, 1, 6, 1)
(10857, 13, 32, 2, 3)
(10858, 24, 3, 4, 3)
(10859, 29, 10, 4, 3)
(10860, 25, 1, 6, 2)
(10861, 34, 2, 6, 3)
(10862, 7, 32, 2, 2)
(10863, 17, 35, 2, 3)
(10864, 27, 1, 6, 2)
(10865, 8, 36, 2, 2)
(10866, 34, 13, 6, 1)
(10867, 26, 4, 2, 1)
(10868, 27, 4, 6, 2)
(10869, 5, 30, 6, 2)
(10870, 1, 20, 2, 2)
(10871, 13, 36, 4, 1)
(10872, 3, 35, 2, 3)
(10873, 9, 32, 4, 2)
(10874, 31, 6, 4, 2)
(10875, 26, 5, 2, 3)
(10876, 15, 35, 4, 1)
(10877, 5, 34, 2, 2)
(10878, 22, 1, 6, 1)
(10879, 24, 6, 6, 1)
(10880, 7, 36, 6, 3)
(10881, 32, 6, 4, 2)
(10882, 9, 28, 2, 3)
(10883, 24, 6, 2, 2)
(10884, 20, 1, 2, 2)
(10885, 6, 28, 2, 3)
(10886, 9, 36, 2, 2)
(10887, 32, 7, 4, 1)
(10888, 14, 33, 2, 2)
(10889, 10, 30, 2, 3)
(10890, 29, 1, 6, 1)
(10891, 4, 35, 6, 3)
(10892, 20, 1, 2, 3)
(10893, 23, 2, 2, 3)
(10894, 23, 2, 6, 1)
(10895, 32, 7, 2, 1)
(10896, 22, 3, 2, 2)
(10897, 34, 3, 6, 3)
(10898, 28, 1, 2, 1)
(10899, 12, 33, 6, 3)
(10900, 1, 20, 6, 2)
(10901, 28, 2, 6, 2)
(10902, 6, 35, 4, 2)
(10903, 2, 28, 2, 1)
(10904, 16, 36, 6, 1)
(10905, 2, 23, 2, 2)
(10906, 24, 5, 6, 2)
(10907, 33, 5, 4, 1)
(10908, 30, 11, 6, 1)
(10909, 15, 33, 4, 1)
(10910, 33, 13, 6, 1)
(10911, 22, 2, 4, 1)
(10912, 3, 23, 2, 3)
(10913, 22, 2, 4, 1)
(10914, 7, 29, 2, 1)
(10915, 11, 32, 4, 2)
(10916, 18, 36, 2, 1)
(10917, 27, 3, 4, 2)
(10918, 22, 4, 4, 2)
(10919, 36, 18, 4, 2)
(10920, 14, 35, 6, 2)
(10921, 35, 5, 2, 1)
(10922, 36, 18, 2, 1)
(10923, 8, 33, 6, 2)
(10924, 28, 9, 6, 2)
(10925, 1, 27, 6, 1)
(10926, 14, 36, 2, 2)
(10927, 3, 31, 4, 2)
(10928, 14, 33, 2, 1)
(10929, 36, 6, 2, 2)
(10930, 29, 8, 2, 3)
(10931, 12, 35, 4, 1)
(10932, 11, 36, 2, 1)
(10933, 24, 3, 4, 1)
(10934, 29, 1, 4, 3)
(10935, 7, 34, 6, 2)
(10936, 18, 36, 6, 2)
(10937, 24, 4, 4, 1)
(10938, 32, 5, 2, 3)
(10939, 4, 31, 4, 1)
(10940, 36, 13, 2, 3)
(10941, 36, 7, 2, 3)
(10942, 32, 10, 4, 2)
(10943, 29, 2, 4, 3)
(10944, 33, 5, 6, 2)
(10945, 31, 4, 4, 3)
(10946, 20, 1, 4, 2)
(10947, 21, 3, 6, 2)
(10948, 21, 2, 4, 3)
(10949, 27, 7, 4, 2)
(10950, 23, 2, 4, 1)
(10951, 26, 6, 6, 3)
(10952, 7, 36, 4, 1)
(10953, 24, 5, 2, 2)
(10954, 12, 32, 4, 1)
(10955, 30, 11, 4, 1)
(10956, 35, 5, 6, 3)
(10957, 6, 34, 2, 3)
(10958, 6, 28, 4, 1)
(10959, 33, 5, 4, 1)
(10960, 26, 6, 4, 3)
(10961, 32, 13, 6, 2)
(10962, 27, 4, 2, 3)
(10963, 14, 35, 6, 3)
(10964, 2, 32, 4, 2)
(10965, 7, 35, 4, 3)
(10966, 26, 5, 2, 2)
(10967, 28, 9, 4, 3)
(10968, 30, 11, 4, 3)
(10969, 10, 36, 6, 3)
(10970, 3, 29, 4, 2)
(10971, 16, 35, 6, 3)
(10972, 6, 31, 6, 3)
(10973, 14, 35, 2, 1)
(10974, 4, 22, 2, 2)
(10975, 20, 1, 4, 1)
(10976, 30, 6, 2, 2)
(10977, 10, 35, 6, 2)
(10978, 12, 31, 6, 3)
(10979, 35, 8, 4, 1)
(10980, 19, 1, 6, 2)
(10981, 19, 1, 2, 1)
(10982, 33, 7, 4, 1)
(10983, 21, 2, 6, 1)
(10984, 36, 18, 6, 3)
(10985, 26, 6, 4, 2)
(10986, 29, 3, 6, 2)
(10987, 19, 1, 4, 2)
(10988, 32, 8, 6, 2)
(10989, 9, 33, 2, 1)
(10990, 7, 30, 4, 3)
(10991, 35, 5, 4, 2)
(10992, 5, 31, 4, 1)
(10993, 17, 35, 2, 2)
(10994, 31, 1, 4, 1)
(10995, 36, 14, 6, 1)
(10996, 24, 4, 2, 2)
(10997, 28, 9, 4, 2)
(10998, 3, 22, 4, 1)
(10999, 24, 3, 6, 3)
(11000, 9, 30, 6, 1)
(11001, 27, 6, 2, 1)
(11002, 13, 36, 6, 3)
(11003, 14, 34, 4, 3)
(11004, 4, 24, 6, 1)
(11005, 25, 5, 2, 2)
(11006, 36, 4, 4, 1)
(11007, 13, 32, 2, 1)
(11008, 17, 36, 6, 3)
(11009, 18, 36, 6, 1)
(11010, 29, 7, 2, 3)
(11011, 32, 3, 2, 1)
(11012, 31, 5, 2, 1)
(11013, 30, 2, 4, 1)
(11014, 4, 33, 6, 2)
(11015, 33, 1, 6, 2)
(11016, 29, 9, 6, 3)
(11017, 2, 29, 4, 1)
(11018, 23, 2, 2, 3)
(11019, 21, 2, 4, 2)
(11020, 22, 2, 6, 1)
(11021, 10, 32, 4, 3)
(11022, 24, 4, 2, 1)
(11023, 14, 35, 6, 1)
(11024, 17, 36, 4, 1)
(11025, 10, 31, 4, 1)
(11026, 8, 31, 6, 2)
(11027, 1, 36, 2, 2)
(11028, 18, 36, 2, 1)
(11029, 35, 8, 2, 3)
(11030, 6, 30, 2, 1)
(11031, 33, 4, 4, 1)
(11032, 3, 34, 6, 1)
(11033, 14, 36, 6, 1)
(11034, 32, 3, 2, 1)
(11035, 35, 15, 2, 2)
(11036, 21, 2, 2, 3)
(11037, 23, 3, 2, 1)
(11038, 6, 32, 2, 3)
(11039, 32, 6, 6, 1)
(11040, 29, 11, 2, 3)
(11041, 17, 35, 2, 2)
(11042, 31, 7, 6, 1)
(11043, 6, 26, 4, 1)
(11044, 16, 35, 4, 2)
(11045, 20, 1, 6, 1)
(11046, 17, 35, 4, 2)
(11047, 18, 36, 4, 2)
(11048, 1, 20, 2, 1)
(11049, 32, 2, 4, 3)
(11050, 33, 12, 4, 3)
(11051, 21, 2, 4, 1)
(11052, 3, 24, 4, 1)
(11053, 16, 35, 2, 1)
(11054, 10, 30, 4, 1)
(11055, 3, 36, 2, 3)
(11056, 31, 12, 6, 3)
(11057, 20, 2, 2, 3)
(11058, 16, 36, 2, 3)
(11059, 17, 36, 4, 2)
(11060, 1, 28, 4, 3)
(11061, 1, 31, 6, 2)
(11062, 1, 35, 2, 1)
(11063, 9, 35, 2, 1)
(11064, 10, 28, 4, 2)
(11065, 27, 1, 4, 3)
(11066, 22, 2, 6, 3)
(11067, 36, 5, 6, 3)
(11068, 10, 36, 6, 2)
(11069, 27, 3, 4, 2)
(11070, 19, 1, 2, 1)
(11071, 6, 28, 6, 2)
(11072, 26, 3, 4, 2)
(11073, 30, 6, 2, 2)
(11074, 28, 4, 6, 3)
(11075, 32, 14, 4, 1)
(11076, 26, 4, 2, 3)
(11077, 25, 4, 6, 1)
(11078, 19, 1, 4, 2)
(11079, 27, 4, 2, 1)
(11080, 5, 27, 6, 3)
(11081, 30, 3, 2, 2)
(11082, 13, 34, 4, 1)
(11083, 10, 28, 2, 1)
(11084, 27, 6, 4, 3)
(11085, 26, 4, 4, 2)
(11086, 26, 7, 4, 3)
(11087, 24, 3, 4, 2)
(11088, 35, 6, 2, 2)
(11089, 25, 1, 6, 1)
(11090, 2, 32, 6, 1)
(11091, 20, 1, 2, 2)
(11092, 23, 2, 2, 1)
(11093, 11, 34, 2, 2)
(11094, 36, 17, 4, 3)
(11095, 24, 4, 2, 2)
(11096, 19, 1, 6, 1)
(11097, 27, 3, 4, 2)
(11098, 7, 26, 2, 1)
(11099, 26, 2, 2, 1)
(11100, 19, 1, 4, 2)
(11101, 13, 34, 6, 2)
(11102, 31, 3, 6, 2)
(11103, 7, 35, 4, 1)
(11104, 3, 29, 4, 1)
(11105, 33, 2, 4, 2)
(11106, 12, 30, 6, 2)
(11107, 14, 36, 2, 1)
(11108, 13, 31, 6, 1)
(11109, 23, 2, 2, 1)
(11110, 29, 9, 2, 2)
(11111, 13, 35, 6, 1)
(11112, 29, 10, 2, 1)
(11113, 20, 2, 2, 1)
(11114, 27, 5, 2, 2)
(11115, 27, 3, 2, 2)
(11116, 25, 4, 4, 1)
(11117, 31, 7, 2, 2)
(11118, 13, 31, 2, 1)
(11119, 18, 36, 4, 3)
(11120, 25, 2, 2, 2)
(11121, 6, 30, 6, 3)
(11122, 35, 14, 2, 2)
(11123, 28, 6, 2, 1)
(11124, 14, 35, 4, 3)
(11125, 22, 3, 2, 3)
(11126, 11, 33, 2, 3)
(11127, 15, 35, 2, 2)
(11128, 12, 30, 2, 3)
(11129, 4, 26, 4, 3)
(11130, 33, 15, 2, 3)
(11131, 9, 29, 6, 1)
(11132, 36, 2, 2, 1)
(11133, 7, 35, 2, 1)
(11134, 13, 33, 4, 3)
(11135, 26, 5, 4, 1)
(11136, 35, 13, 2, 1)
(11137, 19, 1, 2, 2)
(11138, 25, 6, 6, 3)
(11139, 22, 4, 2, 3)
(11140, 19, 1, 2, 1)
(11141, 15, 33, 6, 3)
(11142, 28, 8, 2, 3)
(11143, 4, 24, 4, 3)
(11144, 14, 35, 2, 1)
(11145, 30, 7, 4, 1)
(11146, 28, 7, 2, 3)
(11147, 21, 2, 6, 2)
(11148, 19, 1, 4, 1)
(11149, 5, 26, 2, 1)
(11150, 25, 1, 6, 2)
(11151, 24, 3, 2, 3)
(11152, 17, 35, 4, 3)
(11153, 36, 16, 6, 2)
(11154, 10, 34, 2, 1)
(11155, 24, 1, 2, 1)
(11156, 11, 29, 4, 3)
(11157, 12, 34, 2, 3)
(11158, 17, 35, 6, 1)
(11159, 29, 7, 4, 2)
(11160, 28, 9, 2, 2)
(11161, 20, 2, 6, 1)
(11162, 27, 8, 4, 3)
(11163, 8, 28, 6, 1)
(11164, 3, 21, 4, 1)
(11165, 22, 4, 4, 3)
(11166, 35, 16, 6, 2)
(11167, 33, 10, 2, 2)
(11168, 8, 27, 4, 1)
(11169, 26, 3, 4, 3)
(11170, 19, 1, 4, 1)
(11171, 36, 18, 2, 2)
(11172, 7, 30, 6, 2)
(11173, 22, 1, 2, 1)
(11174, 27, 9, 4, 1)
(11175, 3, 26, 2, 1)
(11176, 25, 5, 4, 3)
(11177, 11, 34, 2, 1)
(11178, 19, 1, 2, 2)
(11179, 25, 2, 6, 3)
(11180, 19, 1, 2, 2)
(11181, 13, 34, 6, 2)
(11182, 35, 7, 4, 2)
(11183, 22, 3, 6, 3)
(11184, 11, 33, 2, 3)
(11185, 8, 29, 4, 2)
(11186, 29, 8, 6, 3)
(11187, 6, 31, 4, 1)
(11188, 29, 2, 4, 3)
(11189, 25, 4, 4, 3)
(11190, 20, 1, 6, 1)
(11191, 10, 31, 2, 1)
(11192, 2, 32, 4, 3)
(11193, 31, 12, 2, 3)
(11194, 9, 35, 4, 1)
(11195, 21, 2, 2, 2)
(11196, 6, 33, 6, 2)
(11197, 31, 2, 2, 2)
(11198, 31, 3, 2, 2)
(11199, 7, 30, 4, 2)
(11200, 11, 33, 2, 1)
(11201, 28, 8, 4, 3)
(11202, 27, 7, 6, 3)
(11203, 18, 36, 4, 2)
(11204, 33, 10, 2, 3)
(11205, 32, 13, 6, 3)
(11206, 18, 36, 2, 2)
(11207, 35, 15, 2, 1)
(11208, 15, 35, 6, 2)
(11209, 7, 32, 6, 2)
(11210, 3, 31, 4, 2)
(11211, 18, 36, 6, 1)
(11212, 27, 4, 2, 2)
(11213, 3, 27, 4, 1)
(11214, 36, 13, 2, 2)
(11215, 26, 5, 4, 1)
(11216, 3, 21, 2, 2)
(11217, 10, 29, 2, 2)
(11218, 3, 25, 6, 1)
(11219, 4, 31, 6, 2)
(11220, 24, 1, 6, 2)
(11221, 12, 32, 6, 1)
(11222, 14, 36, 4, 2)
(11223, 5, 36, 2, 1)
(11224, 10, 33, 2, 2)
(11225, 17, 35, 2, 1)
(11226, 18, 36, 6, 2)
(11227, 13, 32, 6, 2)
(11228, 9, 32, 4, 1)
(11229, 24, 2, 2, 2)
(11230, 26, 1, 6, 1)
(11231, 4, 30, 6, 3)
(11232, 22, 4, 2, 3)
(11233, 18, 36, 6, 3)
(11234, 6, 27, 2, 3)
(11235, 34, 1, 6, 2)
(11236, 4, 33, 2, 3)
(11237, 3, 35, 6, 3)
(11238, 29, 2, 6, 3)
(11239, 14, 33, 2, 2)
(11240, 10, 33, 6, 2)
(11241, 33, 1, 2, 2)
(11242, 11, 34, 6, 2)
(11243, 29, 9, 4, 2)
(11244, 2, 35, 4, 3)
(11245, 36, 16, 2, 2)
(11246, 33, 6, 2, 2)
(11247, 20, 2, 2, 2)
(11248, 16, 34, 6, 3)
(11249, 20, 2, 2, 2)
(11250, 18, 36, 2, 2)
(11251, 5, 25, 6, 3)
(11252, 6, 26, 4, 2)
(11253, 2, 35, 6, 2)
(11254, 3, 36, 4, 2)
(11255, 4, 28, 6, 2)
(11256, 23, 4, 2, 3)
(11257, 7, 30, 6, 3)
(11258, 31, 5, 6, 1)
(11259, 25, 6, 6, 1)
(11260, 18, 36, 6, 3)
(11261, 14, 33, 2, 1)
(11262, 2, 35, 6, 3)
(11263, 12, 36, 2, 2)
(11264, 20, 1, 6, 3)
(11265, 16, 35, 6, 2)
(11266, 4, 35, 4, 1)
(11267, 36, 16, 2, 2)
(11268, 4, 35, 2, 2)
(11269, 22, 4, 4, 3)
(11270, 27, 7, 4, 3)
(11271, 22, 4, 2, 1)
(11272, 17, 36, 6, 2)
(11273, 3, 24, 6, 1)
(11274, 1, 33, 4, 1)
(11275, 19, 1, 2, 1)
(11276, 16, 35, 6, 1)
(11277, 22, 4, 2, 3)
(11278, 19, 1, 6, 2)
(11279, 34, 15, 6, 2)
(11280, 29, 2, 4, 3)
(11281, 14, 34, 4, 2)
(11282, 8, 36, 4, 2)
(11283, 8, 34, 6, 2)
(11284, 26, 8, 4, 3)
(11285, 29, 6, 6, 2)
(11286, 25, 6, 2, 1)
(11287, 16, 34, 2, 1)
(11288, 2, 30, 2, 3)
(11289, 25, 2, 2, 2)
(11290, 4, 33, 6, 2)
(11291, 12, 35, 4, 3)
(11292, 30, 4, 2, 3)
(11293, 22, 3, 6, 3)
(11294, 1, 34, 2, 1)
(11295, 18, 36, 4, 1)
(11296, 31, 2, 2, 1)
(11297, 4, 36, 6, 2)
(11298, 13, 31, 6, 1)
(11299, 24, 4, 4, 3)
(11300, 11, 31, 4, 1)
(11301, 33, 7, 4, 1)
(11302, 5, 24, 6, 1)
(11303, 20, 2, 2, 3)
(11304, 5, 32, 2, 3)
(11305, 10, 36, 4, 3)
(11306, 31, 12, 6, 1)
(11307, 30, 4, 6, 1)
(11308, 34, 11, 6, 3)
(11309, 9, 28, 6, 3)
(11310, 7, 30, 6, 1)
(11311, 23, 3, 2, 3)
(11312, 34, 16, 4, 2)
(11313, 20, 1, 2, 1)
(11314, 12, 35, 2, 3)
(11315, 21, 1, 6, 2)
(11316, 11, 36, 2, 1)
(11317, 4, 29, 6, 3)
(11318, 12, 35, 6, 3)
(11319, 18, 36, 6, 1)
(11320, 10, 29, 4, 2)
(11321, 12, 36, 6, 1)
(11322, 32, 12, 6, 2)
(11323, 6, 32, 6, 2)
(11324, 33, 3, 2, 3)
(11325, 27, 5, 6, 3)
(11326, 35, 9, 2, 2)
(11327, 36, 12, 2, 1)
(11328, 4, 26, 4, 1)
(11329, 13, 32, 6, 3)
(11330, 17, 35, 4, 3)
(11331, 21, 3, 4, 3)
(11332, 35, 11, 4, 1)
(11333, 29, 2, 4, 2)
(11334, 15, 34, 6, 3)
(11335, 19, 1, 4, 3)
(11336, 7, 34, 6, 1)
(11337, 31, 2, 6, 1)
(11338, 18, 36, 6, 3)
(11339, 13, 35, 4, 1)
(11340, 35, 5, 6, 1)
(11341, 34, 13, 4, 3)
(11342, 36, 11, 2, 2)
(11343, 25, 2, 2, 1)
(11344, 9, 30, 2, 1)
(11345, 2, 33, 6, 3)
(11346, 23, 2, 6, 2)
(11347, 4, 25, 2, 3)
(11348, 6, 33, 6, 1)
(11349, 15, 36, 2, 3)
(11350, 22, 4, 2, 3)
(11351, 34, 7, 2, 1)
(11352, 13, 36, 6, 2)
(11353, 3, 34, 2, 1)
(11354, 2, 30, 4, 2)
(11355, 35, 13, 4, 1)
(11356, 1, 21, 2, 1)
(11357, 33, 5, 6, 1)
(11358, 1, 21, 2, 3)
(11359, 13, 33, 2, 1)
(11360, 2, 25, 4, 3)
(11361, 6, 24, 2, 3)
(11362, 36, 17, 2, 2)
(11363, 20, 2, 4, 3)
(11364, 22, 3, 6, 1)
(11365, 5, 25, 4, 1)
(11366, 32, 5, 6, 1)
(11367, 17, 36, 4, 2)
(11368, 9, 27, 2, 3)
(11369, 26, 8, 6, 2)
(11370, 12, 33, 6, 3)
(11371, 4, 28, 2, 1)
(11372, 31, 6, 2, 2)
(11373, 23, 1, 6, 3)
(11374, 33, 11, 4, 3)
(11375, 33, 3, 2, 1)
(11376, 35, 10, 4, 1)
(11377, 22, 3, 6, 3)
(11378, 17, 36, 6, 1)
(11379, 11, 29, 6, 1)
(11380, 34, 13, 2, 1)
(11381, 34, 7, 4, 1)
(11382, 25, 7, 6, 1)
(11383, 8, 30, 6, 1)
(11384, 22, 4, 2, 3)
(11385, 3, 22, 4, 3)
(11386, 22, 4, 6, 2)
(11387, 20, 2, 6, 2)
(11388, 11, 29, 6, 3)
(11389, 24, 3, 6, 3)
(11390, 17, 35, 2, 1)
(11391, 26, 1, 6, 1)
(11392, 30, 3, 4, 1)
(11393, 32, 2, 2, 1)
(11394, 17, 36, 6, 2)
(11395, 17, 35, 2, 2)
(11396, 28, 10, 2, 3)
(11397, 24, 3, 2, 3)
(11398, 35, 15, 6, 1)
(11399, 34, 6, 4, 1)
(11400, 7, 29, 4, 3)
(11401, 21, 1, 2, 3)
(11402, 4, 27, 6, 2)
(11403, 24, 4, 2, 1)
(11404, 3, 32, 6, 3)
(11405, 24, 1, 2, 2)
(11406, 2, 20, 2, 1)
(11407, 19, 1, 2, 3)
(11408, 29, 7, 4, 3)
(11409, 7, 27, 2, 1)
(11410, 5, 31, 4, 1)
(11411, 5, 35, 4, 1)
(11412, 29, 7, 6, 2)
(11413, 35, 1, 6, 1)
(11414, 12, 36, 2, 1)
(11415, 12, 34, 6, 1)
(11416, 25, 2, 4, 1)
(11417, 9, 33, 4, 3)
(11418, 8, 33, 6, 1)
(11419, 26, 3, 6, 1)
(11420, 34, 16, 4, 2)
(11421, 33, 12, 6, 3)
(11422, 23, 1, 4, 1)
(11423, 10, 33, 2, 3)
(11424, 13, 32, 4, 3)
(11425, 15, 34, 2, 1)
(11426, 24, 4, 2, 3)
(11427, 12, 36, 2, 2)
(11428, 23, 3, 6, 1)
(11429, 5, 23, 6, 3)
(11430, 21, 2, 4, 2)
(11431, 11, 33, 2, 3)
(11432, 29, 4, 4, 3)
(11433, 30, 6, 4, 1)
(11434, 30, 9, 6, 3)
(11435, 26, 4, 4, 3)
(11436, 33, 6, 4, 1)
(11437, 17, 36, 4, 1)
(11438, 10, 31, 6, 3)
(11439, 6, 36, 6, 2)
(11440, 24, 6, 6, 1)
(11441, 2, 23, 6, 1)
(11442, 24, 4, 2, 3)
(11443, 29, 3, 6, 2)
(11444, 10, 36, 6, 3)
(11445, 30, 10, 4, 1)
(11446, 20, 1, 6, 1)
(11447, 33, 9, 6, 1)
(11448, 9, 28, 2, 2)
(11449, 21, 2, 4, 3)
(11450, 5, 25, 6, 2)
(11451, 18, 36, 2, 1)
(11452, 24, 6, 2, 1)
(11453, 23, 2, 4, 2)
(11454, 29, 8, 6, 1)
(11455, 13, 31, 4, 2)
(11456, 34, 3, 4, 3)
(11457, 30, 5, 4, 3)
(11458, 6, 28, 6, 3)
(11459, 1, 23, 4, 3)
(11460, 3, 25, 6, 2)
(11461, 22, 3, 2, 3)
(11462, 34, 16, 6, 3)
(11463, 12, 35, 2, 1)
(11464, 30, 1, 6, 2)
(11465, 28, 4, 2, 3)
(11466, 6, 30, 6, 1)
(11467, 10, 35, 4, 3)
(11468, 11, 31, 2, 2)
(11469, 31, 1, 4, 1)
(11470, 22, 4, 2, 2)
(11471, 16, 35, 2, 1)
(11472, 30, 10, 2, 1)
(11473, 5, 26, 6, 3)
(11474, 20, 2, 2, 1)
(11475, 8, 36, 4, 2)
(11476, 11, 30, 4, 1)
(11477, 16, 34, 4, 3)
(11478, 28, 7, 6, 2)
(11479, 4, 32, 4, 3)
(11480, 15, 35, 2, 1)
(11481, 19, 1, 2, 2)
(11482, 7, 28, 6, 2)
(11483, 36, 9, 4, 2)
(11484, 18, 36, 2, 1)
(11485, 19, 1, 4, 3)
(11486, 32, 9, 2, 1)
(11487, 3, 27, 4, 3)
(11488, 10, 36, 4, 1)
(11489, 18, 36, 2, 3)
(11490, 8, 33, 2, 1)
(11491, 10, 34, 4, 2)
(11492, 7, 27, 2, 1)
(11493, 13, 33, 6, 1)
(11494, 25, 6, 2, 2)
(11495, 30, 2, 2, 3)
(11496, 20, 2, 6, 1)
(11497, 2, 30, 4, 2)
(11498, 23, 1, 4, 1)
(11499, 3, 23, 6, 1)
(11500, 6, 24, 6, 1)
(11501, 24, 1, 6, 1)
(11502, 34, 13, 4, 3)
(11503, 22, 3, 4, 1)
(11504, 32, 6, 6, 1)
(11505, 32, 7, 4, 2)
(11506, 21, 1, 6, 2)
(11507, 25, 3, 6, 3)
(11508, 20, 2, 2, 3)
(11509, 25, 2, 6, 2)
(11510, 16, 35, 4, 2)
(11511, 19, 1, 2, 2)
(11512, 26, 8, 6, 3)
(11513, 23, 2, 2, 1)
(11514, 27, 4, 4, 2)
(11515, 1, 21, 2, 1)
(11516, 5, 25, 2, 1)
(11517, 19, 1, 2, 2)
(11518, 16, 34, 6, 2)
(11519, 30, 6, 4, 2)
(11520, 31, 10, 4, 2)
(11521, 31, 10, 4, 1)
(11522, 25, 6, 4, 1)
(11523, 16, 34, 4, 1)
(11524, 22, 1, 4, 3)
(11525, 24, 4, 6, 1)
(11526, 2, 31, 6, 3)
(11527, 24, 2, 4, 1)
(11528, 3, 23, 4, 1)
(11529, 19, 1, 4, 2)
(11530, 19, 1, 6, 2)
(11531, 33, 7, 6, 3)
(11532, 9, 33, 4, 2)
(11533, 17, 36, 6, 3)
(11534, 31, 11, 2, 2)
(11535, 12, 32, 6, 2)
(11536, 17, 35, 4, 3)
(11537, 4, 34, 4, 1)
(11538, 9, 29, 2, 1)
(11539, 14, 32, 6, 1)
(11540, 17, 35, 6, 2)
(11541, 2, 28, 2, 2)
(11542, 19, 1, 2, 2)
(11543, 1, 19, 6, 3)
(11544, 33, 5, 4, 2)
(11545, 4, 23, 4, 2)
(11546, 25, 5, 6, 1)
(11547, 9, 33, 4, 2)
(11548, 10, 36, 4, 3)
(11549, 3, 34, 4, 3)
(11550, 5, 30, 2, 3)
(11551, 31, 8, 6, 2)
(11552, 20, 1, 6, 1)
(11553, 33, 1, 2, 2)
(11554, 25, 2, 4, 2)
(11555, 16, 34, 2, 3)
(11556, 30, 9, 6, 2)
(11557, 2, 35, 6, 1)
(11558, 16, 36, 2, 2)
(11559, 5, 32, 6, 1)
(11560, 32, 5, 6, 1)
(11561, 24, 1, 6, 1)
(11562, 13, 32, 4, 2)
(11563, 6, 28, 6, 1)
(11564, 32, 13, 4, 2)
(11565, 12, 32, 6, 3)
(11566, 11, 30, 6, 1)
(11567, 28, 8, 4, 2)
(11568, 27, 4, 2, 1)
(11569, 23, 3, 4, 2)
(11570, 11, 33, 6, 1)
(11571, 34, 14, 6, 2)
(11572, 3, 26, 2, 1)
(11573, 7, 32, 2, 1)
(11574, 21, 2, 4, 3)
(11575, 33, 11, 6, 3)
(11576, 2, 20, 2, 3)
(11577, 5, 24, 4, 3)
(11578, 11, 32, 6, 3)
(11579, 29, 5, 6, 2)
(11580, 6, 33, 6, 2)
(11581, 24, 6, 2, 3)
(11582, 4, 22, 2, 1)
(11583, 8, 36, 4, 2)
(11584, 18, 36, 2, 3)
(11585, 3, 28, 2, 1)
(11586, 5, 30, 6, 3)
(11587, 13, 32, 2, 1)
(11588, 33, 2, 6, 2)
(11589, 6, 32, 2, 1)
(11590, 20, 1, 2, 2)
(11591, 13, 32, 6, 3)
(11592, 34, 1, 4, 1)
(11593, 15, 35, 2, 1)
(11594, 26, 2, 6, 1)
(11595, 13, 35, 2, 2)
(11596, 19, 1, 2, 3)
(11597, 5, 29, 2, 2)
(11598, 1, 21, 4, 2)
(11599, 29, 3, 4, 3)
(11600, 8, 35, 2, 2)
(11601, 20, 2, 4, 3)
(11602, 24, 2, 6, 1)
(11603, 14, 36, 4, 3)
(11604, 18, 36, 6, 1)
(11605, 6, 25, 6, 2)
(11606, 20, 1, 2, 3)
(11607, 18, 36, 6, 3)
(11608, 26, 8, 6, 2)
(11609, 31, 6, 4, 3)
(11610, 14, 35, 4, 3)
(11611, 22, 3, 6, 3)
(11612, 29, 4, 4, 3)
(11613, 22, 3, 6, 1)
(11614, 16, 34, 6, 2)
(11615, 12, 34, 6, 3)
(11616, 31, 10, 6, 3)
(11617, 35, 8, 4, 2)
(11618, 32, 6, 6, 3)
(11619, 35, 6, 4, 1)
(11620, 25, 2, 2, 1)
(11621, 8, 32, 6, 3)
(11622, 2, 30, 4, 2)
(11623, 9, 30, 2, 3)
(11624, 25, 4, 6, 1)
(11625, 20, 2, 4, 1)
(11626, 23, 3, 6, 3)
(11627, 35, 17, 4, 1)
(11628, 15, 35, 4, 2)
(11629, 10, 36, 6, 1)
(11630, 26, 1, 6, 2)
(11631, 7, 35, 6, 1)
(11632, 2, 30, 6, 2)
(11633, 16, 36, 2, 2)
(11634, 14, 33, 4, 3)
(11635, 11, 36, 4, 3)
(11636, 31, 8, 4, 2)
(11637, 32, 3, 2, 2)
(11638, 18, 36, 6, 3)
(11639, 18, 36, 2, 2)
(11640, 27, 8, 2, 1)
(11641, 18, 36, 4, 3)
(11642, 17, 35, 4, 1)
