#(id,from,to,speed,planTime)
(10821, 2, 23, 2, 5)
(10822, 15, 35, 6, 6)
(10823, 33, 15, 2, 1)
(10824, 32, 10, 4, 4)
(10825, 2, 21, 6, 1)
(10826, 24, 6, 4, 6)
(10827, 18, 36, 2, 1)
(10828, 6, 29, 4, 3)
(10829, 3, 29, 2, 5)
(10830, 23, 2, 2, 4)
(10831, 17, 35, 4, 4)
(10832, 26, 3, 6, 2)
(10833, 10, 35, 2, 5)
(10834, 28, 8, 2, 6)
(10835, 2, 23, 6, 1)
(10836, 31, 5, 6, 1)
(10837, 23, 1, 2, 5)
(10838, 23, 1, 2, 6)
(10839, 13, 33, 4, 2)
(10840, 6, 36, 2, 3)
(10841, 29, 10, 6, 3)
(10842, 18, 36, 2, 4)
(10843, 10, 35, 2, 6)
(10844, 23, 1, 4, 1)
(10845, 32, 12, 2, 6)
(10846, 30, 6, 6, 2)
(10847, 1, 34, 4, 3)
(10848, 18, 36, 2, 4)
(10849, 29, 7, 2, 1)
(10850, 25, 3, 4, 1)
(10851, 31, 7, 6, 6)
(10852, 24, 5, 4, 5)
(10853, 29, 1, 6, 6)
(10854, 12, 35, 2, 6)
(10855, 36, 12, 6, 5)
(10856, 1, 32, 2, 4)
(10857, 24, 6, 4, 6)
(10858, 2, 24, 6, 3)
(10859, 35, 14, 2, 6)
(10860, 16, 35, 4, 4)
(10861, 25, 4, 4, 3)
(10862, 15, 35, 2, 4)
(10863, 8, 29, 6, 6)
(10864, 18, 36, 6, 3)
(10865, 35, 16, 4, 3)
(10866, 19, 1, 6, 6)
(10867, 21, 3, 6, 3)
(10868, 29, 11, 2, 1)
(10869, 36, 7, 2, 2)
(10870, 29, 4, 4, 2)
(10871, 13, 36, 4, 3)
(10872, 13, 36, 4, 6)
(10873, 24, 2, 4, 2)
(10874, 29, 11, 2, 1)
(10875, 16, 34, 2, 6)
(10876, 16, 35, 4, 6)
(10877, 31, 5, 4, 4)
(10878, 21, 2, 4, 6)
(10879, 24, 2, 2, 3)
(10880, 28, 6, 2, 4)
(10881, 3, 21, 4, 3)
(10882, 11, 30, 6, 4)
(10883, 1, 20, 2, 6)
(10884, 31, 6, 4, 5)
(10885, 30, 3, 2, 4)
(10886, 5, 27, 4, 6)
(10887, 22, 3, 6, 5)
(10888, 31, 13, 2, 1)
(10889, 6, 26, 2, 3)
(10890, 35, 12, 2, 2)
(10891, 6, 36, 2, 2)
(10892, 5, 24, 2, 6)
(10893, 2, 26, 4, 4)
(10894, 24, 1, 6, 1)
(10895, 23, 5, 4, 4)
(10896, 1, 33, 2, 2)
(10897, 14, 35, 6, 5)
(10898, 26, 6, 4, 5)
(10899, 25, 4, 2, 3)
(10900, 36, 3, 4, 4)
(10901, 6, 29, 6, 1)
(10902, 22, 1, 6, 2)
(10903, 26, 3, 4, 3)
(10904, 26, 2, 2, 6)
(10905, 23, 2, 6, 4)
(10906, 28, 7, 4, 6)
(10907, 2, 36, 6, 5)
(10908, 28, 7, 6, 4)
(10909, 6, 29, 2, 3)
(10910, 19, 1, 6, 5)
(10911, 14, 35, 4, 6)
(10912, 17, 36, 6, 1)
(10913, 29, 2, 2, 4)
(10914, 14, 36, 2, 4)
(10915, 13, 32, 2, 3)
(10916, 12, 36, 6, 3)
(10917, 14, 32, 4, 1)
(10918, 15, 33, 6, 3)
(10919, 31, 1, 6, 5)
(10920, 5, 30, 2, 1)
(10921, 34, 7, 2, 5)
(10922, 14, 34, 2, 2)
(10923, 34, 6, 2, 2)
(10924, 21, 1, 4, 2)
(10925, 21, 1, 6, 2)
(10926, 22, 1, 4, 1)
(10927, 35, 17, 4, 4)
(10928, 19, 1, 6, 1)
(10929, 29, 4, 4, 2)
(10930, 27, 5, 2, 5)
(10931, 14, 32, 6, 1)
(10932, 2, 25, 2, 4)
(10933, 18, 36, 2, 2)
(10934, 28, 6, 4, 4)
(10935, 23, 2, 2, 6)
(10936, 16, 35, 4, 3)
(10937, 6, 26, 2, 3)
(10938, 16, 35, 4, 5)
(10939, 30, 12, 6, 2)
(10940, 31, 4, 2, 2)
(10941, 9, 28, 2, 3)
(10942, 17, 35, 2, 5)
(10943, 30, 10, 4, 2)
(10944, 16, 36, 6, 3)
(10945, 4, 35, 2, 4)
(10946, 28, 6, 2, 1)
(10947, 13, 31, 2, 6)
(10948, 7, 33, 6, 5)
(10949, 35, 3, 4, 5)
(10950, 20, 2, 4, 3)
(10951, 34, 6, 6, 2)
(10952, 5, 24, 2, 6)
(10953, 32, 8, 6, 1)
(10954, 12, 32, 4, 4)
(10955, 4, 35, 2, 1)
(10956, 32, 1, 6, 6)
(10957, 7, 30, 2, 5)
(10958, 29, 2, 4, 3)
(10959, 6, 24, 6, 6)
(10960, 13, 33, 4, 6)
(10961, 22, 4, 6, 6)
(10962, 6, 32, 2, 4)
(10963, 4, 25, 2, 1)
(10964, 19, 1, 2, 2)
(10965, 14, 34, 6, 1)
(10966, 3, 35, 6, 4)
(10967, 4, 33, 2, 3)
(10968, 32, 7, 6, 2)
(10969, 33, 2, 6, 3)
(10970, 32, 10, 6, 3)
(10971, 24, 5, 6, 3)
(10972, 7, 33, 6, 6)
(10973, 25, 7, 4, 1)
(10974, 14, 35, 2, 5)
(10975, 24, 4, 4, 2)
(10976, 5, 28, 2, 1)
(10977, 3, 32, 6, 2)
(10978, 2, 33, 4, 6)
(10979, 8, 35, 6, 6)
(10980, 7, 32, 2, 2)
(10981, 21, 1, 2, 1)
(10982, 8, 35, 6, 3)
(10983, 1, 23, 6, 2)
(10984, 32, 3, 4, 3)
(10985, 5, 27, 2, 5)
(10986, 10, 29, 6, 5)
(10987, 19, 1, 6, 4)
(10988, 31, 9, 4, 6)
(10989, 22, 3, 6, 2)
(10990, 18, 36, 2, 3)
(10991, 3, 27, 6, 6)
(10992, 31, 13, 4, 5)
(10993, 18, 36, 2, 3)
(10994, 8, 29, 6, 1)
(10995, 13, 31, 4, 4)
(10996, 21, 3, 6, 3)
(10997, 8, 33, 6, 5)
(10998, 7, 30, 2, 1)
(10999, 11, 30, 6, 3)
(11000, 2, 30, 4, 3)
(11001, 7, 31, 4, 3)
(11002, 10, 35, 6, 2)
(11003, 22, 3, 6, 2)
(11004, 35, 9, 6, 6)
(11005, 19, 1, 6, 5)
(11006, 17, 35, 6, 3)
(11007, 3, 26, 6, 5)
(11008, 4, 27, 6, 2)
(11009, 30, 7, 6, 1)
(11010, 24, 5, 4, 1)
(11011, 21, 1, 2, 6)
(11012, 15, 34, 6, 4)
(11013, 18, 36, 2, 1)
(11014, 7, 32, 4, 4)
(11015, 9, 36, 2, 5)
(11016, 28, 4, 6, 3)
(11017, 27, 3, 6, 1)
(11018, 12, 35, 6, 1)
(11019, 36, 8, 2, 1)
(11020, 22, 2, 2, 4)
(11021, 21, 3, 4, 5)
(11022, 4, 24, 4, 3)
(11023, 26, 8, 4, 5)
(11024, 19, 1, 6, 4)
(11025, 10, 31, 4, 6)
(11026, 2, 34, 4, 4)
(11027, 28, 6, 6, 4)
(11028, 22, 2, 2, 2)
(11029, 3, 23, 2, 1)
(11030, 33, 7, 2, 6)
(11031, 2, 27, 6, 4)
(11032, 6, 33, 2, 4)
(11033, 7, 29, 2, 6)
(11034, 19, 1, 4, 2)
(11035, 18, 36, 6, 5)
(11036, 31, 12, 2, 2)
(11037, 1, 34, 4, 3)
(11038, 26, 8, 4, 4)
(11039, 29, 11, 2, 6)
(11040, 16, 35, 4, 6)
(11041, 28, 4, 4, 1)
(11042, 9, 29, 4, 5)
(11043, 34, 14, 6, 5)
(11044, 5, 31, 6, 1)
(11045, 5, 28, 2, 3)
(11046, 9, 36, 4, 5)
(11047, 8, 35, 2, 4)
(11048, 21, 3, 6, 2)
(11049, 16, 35, 6, 2)
(11050, 32, 14, 4, 3)
(11051, 29, 2, 2, 6)
(11052, 7, 35, 6, 6)
(11053, 29, 7, 2, 2)
(11054, 12, 30, 2, 3)
(11055, 25, 5, 2, 5)
(11056, 19, 1, 4, 2)
(11057, 21, 1, 6, 1)
(11058, 32, 1, 6, 5)
(11059, 22, 4, 2, 3)
(11060, 1, 31, 6, 4)
(11061, 12, 34, 6, 5)
(11062, 26, 7, 4, 5)
(11063, 2, 28, 2, 4)
(11064, 6, 29, 4, 4)
(11065, 22, 1, 4, 4)
(11066, 2, 21, 4, 3)
(11067, 2, 27, 4, 4)
(11068, 36, 14, 2, 6)
(11069, 33, 6, 2, 2)
(11070, 36, 15, 2, 6)
(11071, 34, 1, 4, 6)
(11072, 7, 30, 2, 1)
(11073, 23, 5, 2, 4)
(11074, 10, 30, 6, 4)
(11075, 28, 9, 6, 5)
(11076, 31, 1, 2, 4)
(11077, 13, 33, 2, 2)
(11078, 15, 35, 6, 5)
(11079, 4, 36, 6, 1)
(11080, 24, 1, 2, 5)
(11081, 1, 36, 6, 5)
(11082, 5, 35, 2, 5)
(11083, 12, 31, 2, 4)
(11084, 8, 33, 4, 2)
(11085, 29, 11, 4, 4)
(11086, 23, 4, 2, 1)
(11087, 17, 35, 4, 5)
(11088, 29, 5, 6, 2)
(11089, 10, 34, 2, 3)
(11090, 18, 36, 2, 3)
(11091, 6, 24, 6, 2)
(11092, 19, 1, 2, 6)
(11093, 5, 28, 4, 1)
(11094, 8, 28, 2, 5)
(11095, 31, 7, 2, 4)
(11096, 17, 35, 4, 3)
(11097, 25, 4, 2, 5)
(11098, 14, 36, 4, 6)
(11099, 16, 36, 4, 2)
(11100, 14, 33, 4, 2)
(11101, 9, 33, 4, 1)
(11102, 17, 36, 4, 3)
(11103, 33, 14, 2, 6)
(11104, 15, 33, 4, 3)
(11105, 20, 2, 2, 3)
(11106, 33, 5, 4, 6)
(11107, 17, 36, 4, 2)
(11108, 14, 32, 4, 4)
(11109, 3, 23, 4, 2)
(11110, 26, 7, 2, 1)
(11111, 35, 16, 4, 6)
(11112, 18, 36, 2, 1)
(11113, 30, 4, 2, 1)
(11114, 16, 36, 6, 3)
(11115, 36, 1, 6, 2)
(11116, 1, 30, 6, 1)
(11117, 31, 6, 4, 6)
(11118, 12, 35, 2, 3)
(11119, 5, 36, 6, 4)
(11120, 10, 36, 4, 1)
(11121, 10, 31, 6, 2)
(11122, 16, 36, 6, 4)
(11123, 15, 35, 2, 2)
(11124, 21, 2, 4, 2)
(11125, 3, 29, 2, 6)
(11126, 20, 1, 6, 5)
(11127, 4, 29, 6, 5)
(11128, 30, 6, 2, 1)
(11129, 21, 2, 6, 2)
(11130, 9, 31, 2, 6)
(11131, 11, 31, 6, 6)
(11132, 5, 30, 2, 6)
(11133, 10, 32, 6, 3)
(11134, 3, 23, 2, 5)
(11135, 3, 24, 4, 5)
(11136, 25, 1, 2, 6)
(11137, 17, 36, 2, 1)
(11138, 30, 11, 4, 5)
(11139, 31, 3, 2, 1)
(11140, 6, 29, 2, 2)
(11141, 22, 2, 4, 3)
(11142, 36, 11, 6, 3)
(11143, 8, 27, 6, 6)
(11144, 18, 36, 4, 2)
(11145, 9, 33, 4, 2)
(11146, 13, 36, 4, 3)
(11147, 33, 15, 2, 3)
(11148, 9, 33, 4, 2)
(11149, 32, 14, 4, 3)
(11150, 21, 2, 4, 6)
(11151, 30, 1, 2, 5)
(11152, 21, 1, 2, 6)
(11153, 2, 27, 4, 5)
(11154, 1, 21, 2, 4)
(11155, 21, 1, 4, 5)
(11156, 20, 2, 4, 3)
(11157, 34, 9, 2, 6)
(11158, 16, 36, 6, 5)
(11159, 7, 26, 2, 2)
(11160, 36, 4, 6, 3)
(11161, 16, 36, 4, 2)
(11162, 2, 26, 2, 4)
(11163, 16, 36, 6, 1)
(11164, 16, 36, 4, 6)
(11165, 7, 33, 6, 5)
(11166, 29, 3, 2, 4)
(11167, 2, 24, 4, 6)
(11168, 24, 1, 6, 5)
(11169, 31, 6, 6, 3)
(11170, 36, 3, 6, 1)
(11171, 30, 5, 6, 5)
(11172, 16, 36, 2, 2)
(11173, 28, 7, 4, 6)
(11174, 8, 36, 6, 4)
(11175, 26, 4, 4, 1)
(11176, 2, 28, 6, 4)
(11177, 28, 3, 2, 4)
(11178, 27, 5, 2, 2)
(11179, 26, 4, 4, 4)
(11180, 29, 9, 6, 6)
(11181, 7, 27, 4, 2)
(11182, 4, 29, 2, 5)
(11183, 22, 4, 6, 5)
(11184, 1, 36, 2, 2)
(11185, 11, 33, 2, 3)
(11186, 25, 4, 4, 5)
(11187, 12, 33, 6, 6)
(11188, 9, 29, 6, 4)
(11189, 7, 30, 2, 6)
(11190, 10, 33, 4, 4)
(11191, 8, 33, 2, 4)
(11192, 2, 22, 6, 5)
(11193, 10, 36, 6, 3)
(11194, 34, 12, 4, 1)
(11195, 35, 9, 6, 5)
(11196, 24, 2, 2, 5)
(11197, 7, 27, 6, 4)
(11198, 7, 36, 6, 5)
(11199, 2, 33, 2, 3)
(11200, 15, 35, 2, 3)
(11201, 19, 1, 6, 3)
(11202, 17, 35, 4, 5)
(11203, 3, 21, 4, 2)
(11204, 15, 35, 2, 3)
(11205, 22, 4, 2, 6)
(11206, 4, 22, 6, 1)
(11207, 24, 4, 6, 5)
(11208, 31, 9, 6, 3)
(11209, 7, 30, 2, 1)
(11210, 10, 35, 4, 5)
(11211, 15, 33, 2, 2)
(11212, 33, 15, 6, 1)
(11213, 26, 4, 2, 1)
(11214, 14, 33, 4, 1)
(11215, 9, 30, 2, 2)
(11216, 20, 2, 6, 5)
(11217, 8, 26, 6, 5)
(11218, 14, 35, 6, 1)
(11219, 3, 22, 6, 2)
(11220, 27, 1, 2, 5)
(11221, 36, 4, 6, 2)
(11222, 17, 36, 6, 2)
(11223, 22, 2, 6, 1)
(11224, 13, 36, 2, 2)
(11225, 35, 3, 6, 1)
(11226, 28, 10, 2, 3)
(11227, 15, 36, 6, 5)
(11228, 21, 2, 6, 5)
(11229, 7, 27, 6, 4)
(11230, 24, 6, 2, 1)
(11231, 28, 10, 4, 4)
(11232, 36, 7, 6, 5)
(11233, 23, 4, 6, 6)
(11234, 36, 7, 4, 3)
(11235, 14, 33, 6, 3)
(11236, 22, 1, 2, 6)
(11237, 3, 25, 4, 3)
(11238, 23, 5, 6, 3)
(11239, 26, 7, 4, 3)
(11240, 14, 34, 4, 3)
(11241, 32, 11, 4, 1)
(11242, 8, 29, 4, 5)
(11243, 13, 32, 4, 4)
(11244, 3, 27, 6, 4)
(11245, 18, 36, 4, 6)
(11246, 27, 1, 6, 3)
(11247, 10, 28, 6, 1)
(11248, 1, 25, 2, 5)
(11249, 23, 2, 2, 6)
(11250, 29, 8, 2, 5)
(11251, 27, 5, 2, 1)
(11252, 30, 6, 2, 5)
(11253, 19, 1, 2, 2)
(11254, 20, 1, 2, 4)
(11255, 19, 1, 2, 6)
(11256, 16, 36, 4, 4)
(11257, 6, 25, 6, 4)
(11258, 3, 27, 6, 4)
(11259, 29, 1, 2, 5)
(11260, 3, 27, 4, 1)
(11261, 14, 33, 4, 1)
(11262, 25, 2, 2, 1)
(11263, 31, 10, 6, 4)
(11264, 26, 5, 4, 6)
(11265, 31, 13, 4, 5)
(11266, 34, 13, 4, 3)
(11267, 18, 36, 6, 5)
(11268, 21, 3, 6, 4)
(11269, 24, 5, 6, 4)
(11270, 8, 31, 6, 6)
(11271, 7, 26, 6, 2)
(11272, 23, 2, 2, 4)
(11273, 12, 36, 6, 5)
(11274, 36, 10, 4, 4)
(11275, 2, 36, 4, 3)
(11276, 11, 30, 4, 3)
(11277, 14, 36, 2, 5)
(11278, 35, 13, 6, 2)
(11279, 10, 30, 6, 5)
(11280, 23, 3, 2, 6)
(11281, 13, 35, 4, 3)
(11282, 12, 34, 2, 1)
(11283, 7, 26, 6, 5)
(11284, 14, 32, 6, 1)
(11285, 28, 7, 4, 6)
(11286, 24, 4, 6, 2)
(11287, 18, 36, 2, 3)
(11288, 6, 24, 4, 4)
(11289, 25, 1, 4, 1)
(11290, 6, 35, 2, 4)
(11291, 4, 28, 2, 2)
(11292, 12, 32, 2, 4)
(11293, 26, 5, 2, 1)
(11294, 17, 35, 2, 6)
(11295, 14, 32, 4, 6)
(11296, 28, 7, 2, 6)
(11297, 12, 31, 6, 6)
(11298, 15, 35, 6, 5)
(11299, 18, 36, 2, 3)
(11300, 33, 12, 2, 3)
(11301, 26, 7, 6, 3)
(11302, 4, 32, 4, 6)
(11303, 8, 34, 6, 4)
(11304, 24, 4, 6, 2)
(11305, 23, 5, 2, 6)
(11306, 32, 14, 6, 3)
(11307, 1, 35, 6, 2)
(11308, 6, 31, 6, 1)
(11309, 18, 36, 4, 3)
(11310, 2, 29, 4, 5)
(11311, 18, 36, 6, 2)
(11312, 7, 33, 4, 2)
(11313, 9, 30, 2, 3)
(11314, 31, 4, 6, 4)
(11315, 1, 34, 2, 1)
(11316, 5, 35, 4, 1)
(11317, 23, 4, 2, 2)
(11318, 31, 13, 2, 2)
(11319, 12, 31, 4, 6)
(11320, 19, 1, 4, 4)
(11321, 29, 4, 4, 2)
(11322, 18, 36, 4, 3)
(11323, 23, 4, 4, 2)
(11324, 33, 3, 6, 6)
(11325, 22, 3, 4, 6)
(11326, 30, 8, 6, 6)
(11327, 6, 31, 6, 6)
(11328, 31, 12, 6, 4)
(11329, 4, 34, 4, 6)
(11330, 7, 30, 6, 6)
(11331, 9, 36, 4, 6)
(11332, 28, 7, 4, 1)
(11333, 7, 33, 2, 5)
(11334, 9, 33, 2, 1)
(11335, 10, 35, 6, 5)
(11336, 22, 2, 4, 4)
(11337, 31, 10, 6, 1)
(11338, 12, 34, 6, 3)
(11339, 7, 29, 2, 2)
(11340, 10, 33, 4, 6)
(11341, 14, 34, 2, 2)
(11342, 26, 8, 2, 6)
(11343, 35, 13, 2, 6)
(11344, 14, 36, 2, 4)
(11345, 20, 1, 6, 4)
(11346, 32, 1, 4, 4)
(11347, 28, 7, 2, 6)
(11348, 33, 5, 6, 2)
(11349, 5, 24, 4, 4)
(11350, 28, 5, 6, 1)
(11351, 15, 36, 4, 5)
(11352, 16, 36, 4, 3)
(11353, 35, 3, 2, 2)
(11354, 7, 33, 2, 4)
(11355, 9, 36, 4, 5)
(11356, 17, 35, 6, 5)
(11357, 19, 1, 6, 5)
(11358, 12, 36, 6, 5)
(11359, 35, 12, 6, 3)
(11360, 26, 7, 4, 5)
(11361, 31, 1, 4, 1)
(11362, 11, 29, 4, 5)
(11363, 19, 1, 6, 2)
(11364, 1, 19, 6, 6)
(11365, 24, 5, 6, 2)
(11366, 1, 24, 6, 2)
(11367, 26, 4, 2, 2)
(11368, 21, 2, 6, 2)
(11369, 34, 3, 4, 4)
(11370, 30, 1, 4, 3)
(11371, 4, 26, 6, 2)
(11372, 17, 36, 2, 2)
(11373, 25, 4, 4, 4)
(11374, 34, 10, 6, 4)
(11375, 6, 33, 4, 3)
(11376, 10, 33, 2, 1)
(11377, 18, 36, 6, 6)
(11378, 26, 6, 2, 3)
(11379, 28, 6, 2, 2)
(11380, 6, 25, 2, 1)
(11381, 35, 1, 6, 3)
(11382, 31, 4, 4, 1)
(11383, 12, 35, 6, 3)
(11384, 6, 30, 2, 3)
(11385, 7, 33, 6, 4)
(11386, 4, 23, 6, 4)
(11387, 2, 36, 4, 5)
(11388, 14, 32, 4, 1)
(11389, 31, 2, 4, 3)
(11390, 9, 35, 4, 2)
(11391, 18, 36, 6, 6)
(11392, 27, 5, 2, 3)
(11393, 8, 28, 4, 5)
(11394, 17, 35, 2, 4)
(11395, 31, 11, 4, 4)
(11396, 8, 29, 2, 1)
(11397, 27, 8, 6, 4)
(11398, 18, 36, 4, 4)
(11399, 34, 2, 2, 5)
(11400, 3, 26, 2, 4)
(11401, 35, 5, 2, 1)
(11402, 21, 2, 6, 2)
(11403, 19, 1, 6, 1)
(11404, 14, 34, 6, 1)
(11405, 31, 3, 2, 6)
(11406, 13, 35, 4, 2)
(11407, 1, 33, 6, 5)
(11408, 36, 16, 2, 5)
(11409, 5, 28, 6, 6)
(11410, 30, 5, 2, 6)
(11411, 15, 33, 6, 1)
(11412, 9, 35, 6, 4)
(11413, 28, 8, 6, 3)
(11414, 22, 1, 4, 3)
(11415, 27, 2, 2, 6)
(11416, 33, 12, 6, 3)
(11417, 25, 4, 2, 3)
(11418, 32, 10, 2, 2)
(11419, 15, 34, 2, 2)
(11420, 2, 30, 2, 3)
(11421, 9, 33, 2, 4)
(11422, 12, 36, 4, 3)
(11423, 23, 4, 6, 4)
(11424, 2, 33, 4, 3)
(11425, 24, 4, 6, 3)
(11426, 4, 29, 2, 4)
(11427, 25, 3, 6, 2)
(11428, 31, 4, 2, 4)
(11429, 35, 9, 6, 4)
(11430, 18, 36, 4, 1)
(11431, 19, 1, 4, 5)
(11432, 25, 7, 2, 3)
(11433, 28, 6, 2, 3)
(11434, 18, 36, 6, 3)
(11435, 30, 11, 4, 1)
(11436, 26, 1, 4, 6)
(11437, 25, 2, 4, 6)
(11438, 24, 3, 4, 2)
(11439, 7, 33, 2, 2)
(11440, 18, 36, 4, 2)
(11441, 13, 31, 6, 6)
(11442, 20, 1, 6, 4)
(11443, 22, 4, 2, 3)
(11444, 2, 34, 4, 4)
(11445, 35, 9, 4, 4)
(11446, 29, 8, 4, 1)
(11447, 6, 30, 4, 3)
(11448, 20, 1, 2, 3)
(11449, 12, 30, 2, 5)
(11450, 10, 33, 6, 6)
(11451, 26, 7, 4, 6)
(11452, 32, 3, 2, 4)
(11453, 6, 24, 4, 6)
(11454, 6, 25, 2, 2)
(11455, 28, 3, 6, 3)
(11456, 5, 25, 2, 1)
(11457, 17, 35, 6, 4)
(11458, 35, 10, 2, 4)
(11459, 31, 10, 4, 4)
(11460, 34, 5, 2, 2)
(11461, 22, 2, 6, 2)
(11462, 26, 6, 4, 1)
(11463, 24, 4, 4, 2)
(11464, 3, 33, 6, 3)
(11465, 21, 1, 2, 6)
(11466, 32, 5, 4, 4)
(11467, 18, 36, 2, 6)
(11468, 10, 33, 2, 2)
(11469, 15, 35, 4, 6)
(11470, 4, 27, 2, 2)
(11471, 23, 5, 6, 2)
(11472, 22, 1, 2, 1)
(11473, 29, 8, 6, 2)
(11474, 7, 25, 6, 3)
(11475, 10, 33, 2, 2)
(11476, 27, 1, 2, 1)
(11477, 11, 34, 2, 5)
(11478, 7, 26, 6, 1)
(11479, 24, 4, 2, 6)
(11480, 3, 22, 4, 4)
(11481, 2, 33, 2, 5)
(11482, 35, 3, 6, 5)
(11483, 29, 9, 6, 3)
(11484, 34, 9, 2, 6)
(11485, 14, 33, 6, 5)
(11486, 25, 2, 6, 5)
(11487, 14, 35, 4, 5)
(11488, 25, 1, 2, 6)
(11489, 1, 33, 6, 6)
(11490, 18, 36, 2, 3)
(11491, 5, 36, 6, 3)
(11492, 1, 24, 2, 6)
(11493, 31, 6, 2, 6)
(11494, 15, 35, 6, 3)
(11495, 1, 24, 6, 6)
(11496, 36, 1, 2, 2)
(11497, 33, 4, 6, 6)
(11498, 19, 1, 4, 4)
(11499, 3, 36, 2, 6)
(11500, 12, 30, 2, 2)
(11501, 20, 1, 4, 6)
(11502, 14, 32, 2, 4)
(11503, 31, 8, 4, 5)
(11504, 13, 31, 2, 1)
(11505, 8, 26, 4, 3)
(11506, 7, 25, 2, 4)
(11507, 33, 5, 6, 5)
(11508, 11, 35, 6, 2)
(11509, 5, 31, 2, 5)
(11510, 24, 5, 4, 1)
(11511, 20, 2, 4, 4)
(11512, 23, 5, 4, 5)
(11513, 33, 14, 4, 6)
(11514, 5, 25, 4, 3)
(11515, 12, 35, 2, 3)
(11516, 30, 3, 2, 5)
(11517, 3, 25, 4, 1)
(11518, 8, 35, 4, 1)
(11519, 12, 36, 6, 6)
(11520, 18, 36, 4, 1)
(11521, 22, 4, 6, 6)
(11522, 31, 1, 4, 4)
(11523, 12, 35, 6, 5)
(11524, 29, 9, 4, 4)
(11525, 19, 1, 2, 1)
(11526, 10, 29, 2, 5)
(11527, 20, 2, 4, 6)
(11528, 7, 29, 6, 1)
(11529, 13, 36, 4, 3)
(11530, 16, 36, 4, 6)
(11531, 16, 35, 4, 5)
(11532, 3, 36, 2, 4)
(11533, 13, 36, 4, 3)
(11534, 26, 4, 6, 5)
(11535, 33, 15, 4, 1)
(11536, 30, 5, 4, 2)
(11537, 26, 2, 4, 1)
(11538, 6, 27, 2, 2)
(11539, 17, 35, 4, 5)
(11540, 10, 34, 2, 3)
(11541, 30, 8, 6, 3)
(11542, 16, 36, 4, 4)
(11543, 25, 6, 2, 2)
(11544, 22, 3, 2, 2)
(11545, 16, 36, 2, 5)
(11546, 13, 34, 4, 6)
(11547, 11, 31, 2, 6)
(11548, 33, 9, 6, 3)
(11549, 35, 16, 6, 2)
(11550, 9, 34, 6, 2)
(11551, 22, 4, 4, 4)
(11552, 36, 1, 4, 5)
(11553, 27, 5, 2, 3)
(11554, 2, 24, 6, 6)
(11555, 18, 36, 4, 3)
(11556, 36, 9, 6, 5)
(11557, 5, 35, 2, 1)
(11558, 9, 33, 6, 3)
(11559, 23, 1, 6, 4)
(11560, 22, 1, 6, 2)
(11561, 11, 29, 6, 2)
(11562, 18, 36, 4, 1)
(11563, 17, 36, 6, 6)
(11564, 10, 32, 2, 4)
(11565, 9, 29, 2, 5)
(11566, 20, 2, 4, 3)
(11567, 9, 35, 4, 6)
(11568, 26, 5, 4, 6)
(11569, 18, 36, 2, 1)
(11570, 20, 1, 6, 5)
(11571, 26, 8, 6, 2)
(11572, 29, 5, 2, 4)
(11573, 2, 33, 4, 6)
(11574, 22, 1, 2, 6)
(11575, 12, 31, 2, 3)
(11576, 9, 34, 2, 4)
(11577, 16, 36, 2, 4)
(11578, 17, 36, 6, 4)
(11579, 14, 32, 6, 4)
(11580, 23, 2, 6, 4)
(11581, 19, 1, 2, 1)
(11582, 8, 31, 6, 6)
(11583, 30, 6, 2, 5)
(11584, 14, 35, 2, 5)
(11585, 32, 12, 6, 6)
(11586, 20, 1, 2, 3)
(11587, 12, 34, 6, 3)
(11588, 2, 25, 2, 5)
(11589, 24, 2, 6, 3)
(11590, 8, 32, 6, 1)
(11591, 25, 3, 4, 2)
(11592, 19, 1, 4, 3)
(11593, 11, 36, 6, 1)
(11594, 24, 1, 4, 6)
(11595, 8, 34, 6, 2)
(11596, 12, 36, 6, 6)
(11597, 20, 2, 2, 4)
(11598, 12, 31, 2, 4)
(11599, 17, 35, 4, 2)
(11600, 26, 4, 2, 2)
(11601, 20, 2, 4, 3)
(11602, 32, 4, 4, 2)
(11603, 26, 8, 4, 3)
(11604, 26, 3, 2, 4)
(11605, 5, 27, 2, 4)
(11606, 3, 36, 2, 2)
(11607, 36, 6, 2, 6)
(11608, 26, 3, 2, 6)
(11609, 34, 10, 4, 3)
(11610, 17, 35, 6, 4)
(11611, 34, 3, 6, 2)
(11612, 4, 33, 4, 5)
(11613, 7, 30, 4, 6)
(11614, 5, 33, 4, 4)
(11615, 11, 32, 6, 2)
(11616, 22, 3, 4, 1)
(11617, 2, 21, 4, 2)
(11618, 3, 28, 6, 5)
(11619, 4, 33, 4, 1)
(11620, 28, 5, 4, 3)
(11621, 2, 22, 4, 5)
(11622, 25, 5, 6, 4)
(11623, 19, 1, 4, 5)
(11624, 11, 29, 2, 6)
(11625, 4, 25, 6, 4)
(11626, 35, 3, 6, 2)
(11627, 30, 5, 4, 2)
(11628, 26, 2, 6, 4)
(11629, 6, 36, 2, 4)
(11630, 15, 36, 6, 6)
(11631, 24, 2, 4, 2)
(11632, 16, 35, 2, 4)
(11633, 17, 36, 4, 4)
(11634, 19, 1, 6, 6)
(11635, 2, 35, 4, 3)
(11636, 18, 36, 2, 2)
(11637, 23, 4, 4, 3)
(11638, 4, 29, 4, 5)
(11639, 17, 35, 6, 4)
(11640, 22, 4, 4, 2)
(11641, 24, 3, 2, 6)
(11642, 35, 3, 2, 4)
