#(id,from,to,speed,planTime, priority, preset)
(30143, 1083, 733, 12, 4, 1, 0)
(108050, 1703, 222, 6, 40, 0, 1)
(89065, 167, 768, 6, 29, 0, 0)
(88886, 546, 418, 4, 13, 0, 0)
(32845, 812, 940, 16, 22, 0, 0)
(55635, 781, 546, 14, 45, 0, 1)
(26427, 1983, 515, 10, 42, 0, 0)
(22338, 1386, 1457, 12, 4, 0, 0)
(31083, 622, 1963, 12, 7, 0, 0)
(39275, 1666, 1857, 10, 40, 0, 0)
(53327, 771, 1457, 10, 4, 1, 0)
(82293, 1846, 264, 12, 7, 0, 1)
(34401, 794, 25, 12, 34, 0, 0)
(84359, 865, 1011, 16, 42, 0, 1)
(28638, 982, 768, 8, 16, 0, 0)
(32677, 483, 1006, 14, 49, 0, 0)
(57993, 1024, 557, 14, 22, 0, 0)
(34526, 1535, 222, 12, 26, 0, 0)
(88483, 1706, 695, 4, 24, 0, 0)
(57312, 55, 1706, 12, 25, 0, 0)
(16899, 794, 264, 10, 2, 0, 0)
(100456, 516, 1006, 14, 8, 0, 0)
(87760, 565, 827, 12, 8, 0, 0)
(13967, 1982, 216, 8, 44, 0, 0)
(10579, 1551, 624, 12, 41, 0, 0)
(22636, 1003, 1369, 10, 29, 0, 0)
(32320, 1483, 969, 10, 3, 0, 0)
(64197, 619, 751, 6, 35, 0, 0)
(92034, 779, 532, 6, 5, 1, 0)
(27300, 167, 757, 14, 49, 0, 1)
(102572, 532, 1471, 4, 16, 0, 1)
(101585, 777, 1320, 8, 17, 0, 0)
(22194, 74, 768, 12, 27, 0, 0)
(84890, 95, 768, 6, 30, 0, 0)
(38179, 201, 757, 14, 13, 0, 1)
(26053, 1218, 65, 14, 40, 0, 0)
(21951, 1009, 1471, 8, 7, 1, 0)
(92687, 1760, 1278, 8, 7, 0, 1)
(108067, 915, 1944, 4, 16, 0, 1)
(99495, 543, 478, 12, 20, 1, 0)
(38290, 1631, 744, 4, 34, 0, 0)
(38799, 557, 1009, 4, 32, 0, 0)
(58924, 1760, 1457, 14, 4, 0, 0)
(95515, 69, 546, 8, 49, 0, 1)
(91175, 1920, 65, 16, 28, 0, 1)
(63812, 1983, 982, 10, 26, 0, 0)
(44080, 167, 812, 16, 40, 0, 0)
(33286, 1183, 812, 14, 39, 0, 0)
(26159, 1911, 418, 4, 25, 0, 0)
(14063, 65, 25, 14, 36, 0, 0)
(55020, 771, 865, 14, 17, 0, 0)
(46671, 843, 917, 6, 14, 0, 0)
(25964, 69, 546, 12, 26, 0, 0)
(106046, 1557, 25, 16, 29, 0, 0)
(76291, 1911, 733, 12, 16, 0, 0)
(83111, 65, 843, 12, 30, 0, 0)
(60072, 69, 260, 4, 17, 0, 0)
(57349, 667, 1784, 4, 9, 0, 0)
(92185, 125, 127, 16, 36, 0, 0)
(79267, 515, 812, 6, 26, 0, 0)
(52768, 635, 695, 6, 10, 0, 1)
(26439, 843, 917, 16, 42, 0, 1)
(87812, 52, 532, 12, 4, 0, 1)
(109248, 1487, 733, 14, 32, 0, 0)
(107694, 831, 490, 6, 3, 0, 0)
(22271, 424, 246, 14, 5, 0, 0)
(34100, 931, 820, 10, 7, 1, 0)
(75853, 534, 695, 4, 14, 0, 0)
(48469, 558, 1658, 8, 13, 0, 0)
(102598, 635, 149, 6, 28, 0, 0)
(47047, 1666, 1011, 10, 39, 0, 0)
(43036, 543, 149, 14, 40, 0, 0)
(95640, 1840, 759, 10, 10, 0, 0)
(104181, 619, 733, 14, 13, 0, 0)
(109068, 1666, 771, 8, 36, 1, 0)
(92475, 260, 1774, 6, 45, 1, 0)
(45785, 667, 546, 14, 8, 0, 1)
(38863, 759, 940, 16, 20, 0, 0)
(31681, 1833, 418, 12, 22, 0, 0)
(87688, 1193, 733, 14, 14, 0, 1)
(37466, 1631, 546, 14, 3, 0, 0)
(37842, 1104, 149, 6, 47, 0, 1)
(66421, 565, 1888, 10, 3, 1, 0)
(26768, 931, 1233, 8, 19, 0, 0)
(86741, 1006, 1631, 10, 24, 0, 0)
(19298, 478, 1963, 14, 47, 0, 0)
(68475, 982, 1983, 12, 21, 0, 0)
(21863, 95, 65, 10, 42, 0, 0)
(13576, 1576, 1233, 8, 9, 0, 0)
(44227, 565, 65, 8, 17, 0, 0)
(25488, 1278, 768, 14, 10, 0, 1)
(86672, 794, 264, 10, 32, 0, 0)
(67065, 1744, 733, 4, 32, 0, 0)
(22464, 557, 1369, 14, 4, 0, 0)
(62038, 1193, 751, 12, 2, 0, 1)
(55414, 624, 216, 14, 49, 0, 0)
(34202, 1535, 733, 10, 3, 0, 1)
(50341, 1911, 222, 16, 41, 0, 0)
(47807, 1030, 25, 12, 44, 0, 0)
(51180, 812, 1457, 16, 25, 1, 0)
(42114, 1006, 667, 10, 2, 0, 0)
(29443, 819, 733, 16, 38, 0, 1)
(30566, 260, 1551, 10, 16, 0, 0)
(46299, 490, 477, 8, 2, 0, 0)
(64610, 1603, 222, 12, 27, 0, 0)
(103603, 1020, 1009, 8, 4, 0, 0)
(87652, 25, 1500, 14, 1, 0, 0)
(75852, 1631, 1963, 16, 26, 0, 0)
(86516, 812, 25, 4, 35, 1, 0)
(94915, 167, 917, 4, 24, 0, 1)
(106285, 1423, 733, 8, 47, 1, 1)
(21285, 917, 1233, 16, 45, 0, 1)
(27001, 1703, 733, 16, 11, 0, 0)
(79716, 1515, 1233, 10, 6, 0, 0)
(31642, 1382, 149, 6, 26, 0, 0)
(66656, 1658, 362, 6, 9, 0, 0)
(96939, 1431, 736, 10, 15, 0, 0)
(12418, 1551, 1006, 8, 46, 0, 0)
(86917, 214, 65, 10, 19, 0, 0)
(65306, 915, 25, 6, 40, 0, 1)
(29784, 52, 1009, 6, 49, 0, 0)
(35267, 260, 733, 14, 14, 0, 0)
(38756, 768, 263, 14, 20, 0, 0)
(101961, 483, 1963, 6, 33, 0, 1)
(32881, 1888, 1666, 6, 45, 0, 1)
(56216, 812, 778, 6, 37, 0, 0)
(61423, 95, 759, 14, 31, 0, 0)
(73984, 1045, 1009, 6, 7, 1, 1)
(85581, 1209, 759, 12, 12, 1, 1)
(15849, 667, 1963, 4, 43, 0, 0)
(32396, 1434, 532, 16, 25, 0, 0)
(33826, 671, 1457, 6, 32, 0, 0)
(88934, 1576, 1457, 8, 2, 1, 1)
(19270, 865, 1500, 8, 11, 0, 1)
(74578, 1030, 264, 12, 17, 0, 0)
(72494, 1180, 1457, 6, 21, 0, 0)
(16333, 876, 149, 4, 20, 1, 0)
(88291, 477, 490, 6, 1, 0, 0)
(76130, 1024, 246, 4, 11, 0, 1)
(98227, 52, 532, 6, 18, 0, 1)
(22715, 982, 65, 10, 11, 1, 0)
(73001, 193, 1006, 16, 2, 0, 0)
(94512, 1963, 1551, 10, 11, 0, 1)
(64913, 55, 1784, 16, 14, 0, 0)
(99199, 74, 1386, 16, 32, 0, 0)
(28301, 736, 712, 12, 27, 0, 0)
(87106, 543, 478, 4, 5, 0, 0)
(104521, 736, 1233, 6, 24, 0, 0)
(81323, 831, 1760, 10, 6, 0, 1)
(37354, 1193, 483, 12, 33, 0, 0)
(87687, 558, 565, 14, 28, 0, 0)
(57645, 532, 55, 10, 26, 0, 0)
(37259, 580, 1666, 16, 36, 0, 0)
(81785, 1193, 483, 8, 9, 0, 1)
(55768, 1744, 1631, 6, 16, 0, 0)
(44782, 1807, 532, 8, 39, 1, 0)
(29259, 1594, 263, 16, 49, 0, 0)
(22643, 757, 1233, 4, 14, 0, 0)
(54943, 1183, 757, 16, 38, 0, 0)
(108122, 25, 1983, 10, 44, 0, 0)
(32784, 390, 843, 4, 2, 0, 1)
(95027, 483, 1193, 12, 31, 0, 0)
(16736, 932, 1006, 14, 45, 0, 1)
(50184, 667, 1963, 6, 35, 0, 1)
(104866, 1045, 1009, 8, 29, 0, 1)
(36394, 1180, 1233, 4, 41, 0, 0)
(85623, 147, 1666, 12, 24, 0, 0)
(12842, 982, 1983, 12, 45, 0, 0)
(21797, 1774, 624, 8, 16, 0, 0)
(87477, 1631, 1006, 8, 26, 1, 0)
(24480, 1947, 1233, 16, 16, 1, 0)
(65377, 167, 812, 10, 35, 0, 0)
(99943, 1963, 149, 14, 27, 0, 0)
(74886, 1827, 546, 8, 47, 0, 0)
(74791, 372, 1535, 8, 36, 1, 0)
(20556, 667, 260, 16, 7, 0, 0)
(44970, 1382, 1483, 4, 18, 0, 0)
(47821, 1744, 733, 8, 8, 1, 0)
(67181, 1699, 1278, 6, 7, 0, 0)
(19105, 519, 1024, 4, 43, 0, 0)
(27231, 1963, 1631, 4, 8, 1, 1)
(29624, 1471, 744, 6, 3, 0, 0)
(74903, 216, 1024, 12, 38, 0, 1)
(26141, 1183, 736, 6, 3, 0, 0)
(101133, 819, 149, 14, 47, 0, 1)
(74852, 777, 193, 14, 16, 0, 0)
(15652, 695, 532, 16, 25, 0, 0)
(23695, 166, 362, 8, 31, 0, 0)
(42016, 671, 1457, 16, 43, 0, 0)
(44669, 619, 193, 16, 49, 0, 0)
(21481, 1827, 1009, 12, 39, 0, 0)
(54273, 1920, 65, 14, 18, 0, 0)
(94478, 778, 812, 4, 6, 0, 1)
(86732, 667, 532, 10, 33, 0, 0)
(103066, 1699, 831, 4, 38, 0, 0)
(54484, 1944, 362, 16, 25, 0, 0)
(67573, 1535, 246, 10, 8, 1, 0)
(30967, 1183, 736, 10, 9, 0, 0)
(40039, 794, 820, 14, 5, 0, 1)
(109698, 1699, 820, 10, 25, 0, 0)
(65632, 1807, 777, 10, 48, 0, 1)
(84646, 490, 263, 10, 38, 0, 0)
(69850, 1015, 1320, 10, 29, 0, 0)
(91268, 511, 966, 6, 25, 0, 1)
(88288, 904, 768, 6, 10, 0, 0)
(69872, 777, 193, 4, 14, 1, 0)
(92785, 1434, 1009, 12, 22, 0, 0)
(69238, 1603, 127, 10, 26, 1, 0)
(77130, 1209, 768, 16, 36, 0, 0)
(76724, 915, 263, 8, 1, 0, 0)
(46821, 1827, 532, 4, 18, 0, 1)
(106963, 826, 624, 6, 28, 0, 0)
(32866, 263, 1386, 14, 6, 0, 0)
(61002, 613, 127, 4, 36, 0, 0)
(28259, 904, 768, 6, 34, 0, 0)
(32392, 511, 695, 8, 40, 0, 0)
(88256, 362, 1623, 10, 19, 0, 0)
(23163, 1180, 940, 12, 2, 0, 0)
(98020, 712, 1888, 16, 7, 0, 0)
(11589, 1706, 932, 4, 5, 0, 0)
(32838, 1179, 264, 14, 48, 0, 0)
(43187, 1024, 667, 8, 39, 0, 1)
(28701, 622, 1982, 10, 24, 0, 1)
(33680, 515, 768, 12, 7, 0, 0)
(91495, 778, 65, 14, 37, 0, 0)
(90655, 69, 260, 10, 29, 0, 0)
(88442, 904, 65, 8, 41, 0, 1)
(24417, 1183, 757, 8, 16, 0, 0)
(108734, 931, 477, 14, 45, 0, 0)
(101120, 202, 1369, 4, 7, 0, 0)
(29671, 904, 65, 16, 30, 0, 0)
(84384, 1623, 490, 16, 11, 0, 0)
(54684, 1487, 222, 16, 33, 0, 0)
(73073, 1500, 477, 8, 40, 1, 0)
(59203, 1840, 812, 8, 21, 0, 0)
(23205, 1956, 751, 12, 42, 1, 0)
(24032, 1009, 222, 8, 31, 1, 0)
(109611, 1025, 222, 10, 44, 0, 0)
(85410, 1423, 733, 16, 37, 0, 0)
(25696, 263, 1983, 12, 27, 0, 0)
(64289, 695, 424, 6, 46, 0, 0)
(107607, 293, 820, 12, 24, 0, 0)
(94356, 831, 768, 16, 30, 0, 0)
(21576, 1594, 940, 4, 19, 0, 0)
(63035, 557, 1024, 14, 1, 0, 0)
(43785, 619, 1807, 10, 32, 0, 1)
(64007, 1703, 733, 12, 40, 0, 0)
(70334, 1551, 1006, 12, 45, 0, 0)
(11383, 915, 25, 10, 33, 0, 0)
(109099, 757, 477, 14, 27, 0, 0)
(88424, 1982, 222, 14, 48, 0, 0)
(33000, 1179, 1233, 6, 4, 0, 0)
(35308, 1833, 127, 8, 10, 0, 0)
(42880, 757, 1457, 12, 42, 0, 0)
(95140, 264, 773, 10, 12, 1, 0)
(24394, 671, 940, 12, 1, 0, 0)
(46924, 1515, 1233, 6, 16, 0, 1)
(64498, 1025, 149, 4, 10, 0, 0)
(17676, 1183, 65, 16, 31, 0, 0)
(34225, 917, 1623, 12, 5, 0, 1)
(79560, 166, 65, 8, 7, 0, 0)
(101489, 1423, 733, 14, 43, 0, 0)
(90574, 1557, 843, 10, 3, 0, 1)
(50022, 1369, 216, 8, 8, 0, 0)
(68441, 819, 149, 10, 44, 0, 0)
(106836, 1218, 65, 12, 44, 0, 0)
(76881, 969, 69, 14, 31, 0, 0)
(48023, 490, 963, 8, 35, 0, 1)
(27839, 1431, 362, 16, 46, 0, 1)
(104323, 1947, 865, 8, 48, 0, 0)
(62119, 519, 1009, 8, 6, 0, 1)
(38295, 167, 757, 16, 41, 0, 0)
(81248, 1703, 733, 10, 18, 1, 1)
(72370, 519, 624, 12, 35, 0, 0)
(40995, 52, 1369, 14, 43, 0, 0)
(49430, 1487, 733, 6, 9, 0, 0)
(11669, 1011, 25, 10, 26, 0, 0)
(104265, 1045, 1009, 8, 37, 0, 0)
(58239, 1977, 532, 12, 15, 0, 0)
(55801, 193, 1963, 12, 1, 0, 0)
(11869, 622, 1963, 12, 35, 0, 0)
(63291, 1025, 149, 4, 22, 0, 0)
(84072, 263, 65, 4, 11, 0, 1)
(83565, 1920, 65, 16, 14, 0, 0)
(95901, 216, 546, 10, 29, 0, 0)
(18456, 794, 1233, 6, 47, 1, 0)
(77611, 1833, 372, 12, 19, 0, 0)
(99351, 917, 1944, 16, 49, 0, 0)
(94556, 751, 1369, 14, 30, 0, 1)
(79012, 29, 1006, 4, 14, 0, 0)
(84982, 1557, 264, 6, 38, 0, 0)
(21688, 1483, 1784, 4, 1, 0, 1)
(85288, 193, 1009, 4, 29, 0, 0)
(11570, 1006, 932, 16, 49, 1, 0)
(48658, 52, 1369, 14, 48, 0, 0)
(33988, 167, 362, 16, 8, 0, 0)
(108834, 532, 1551, 4, 43, 0, 1)
(54630, 372, 546, 6, 28, 0, 0)
(58822, 1030, 1233, 10, 35, 0, 0)
(84132, 516, 260, 16, 29, 0, 0)
(97520, 1911, 222, 12, 28, 1, 1)
(37389, 95, 768, 14, 32, 0, 0)
(50286, 1944, 362, 6, 33, 0, 0)
(79090, 931, 1233, 8, 26, 0, 0)
(68355, 969, 193, 16, 44, 0, 0)
(105513, 418, 635, 10, 18, 0, 0)
(14245, 125, 733, 4, 3, 0, 0)
(108182, 1827, 546, 16, 33, 0, 0)
(26021, 260, 478, 10, 11, 0, 0)
(88053, 768, 904, 12, 13, 0, 1)
(57558, 883, 1233, 4, 6, 0, 1)
(37936, 733, 1963, 16, 48, 0, 1)
(73999, 372, 546, 10, 18, 0, 1)
(99838, 778, 362, 4, 16, 0, 0)
(46659, 1947, 201, 8, 21, 0, 1)
(32613, 781, 546, 8, 41, 1, 0)
(30221, 667, 1024, 16, 3, 0, 0)
(12567, 1423, 733, 8, 20, 0, 1)
(82389, 1471, 744, 14, 21, 0, 0)
(102587, 736, 264, 12, 39, 1, 0)
(56474, 483, 1193, 8, 43, 0, 1)
(26422, 931, 25, 12, 17, 0, 0)
(16365, 827, 264, 16, 23, 0, 1)
(107348, 1840, 768, 10, 20, 0, 1)
(71623, 966, 511, 4, 5, 0, 1)
(87725, 1024, 932, 6, 20, 0, 0)
(107237, 712, 757, 4, 1, 0, 0)
(90037, 1386, 1966, 12, 21, 0, 0)
(53459, 1011, 25, 14, 28, 0, 0)
(97077, 1500, 477, 4, 33, 0, 0)
(55430, 149, 1784, 14, 39, 0, 1)
(84798, 167, 768, 12, 49, 0, 1)
(100783, 667, 1963, 6, 8, 0, 0)
(20171, 843, 1699, 12, 29, 0, 0)
(108007, 1966, 759, 14, 42, 0, 0)
(34846, 1386, 1944, 10, 28, 0, 0)
(51614, 619, 222, 4, 19, 0, 0)
(13899, 1977, 543, 6, 32, 1, 0)
(24042, 52, 1009, 10, 32, 0, 0)
(37591, 1857, 1966, 10, 16, 1, 0)
(88735, 1422, 65, 6, 25, 0, 0)
(48899, 1423, 733, 14, 21, 0, 0)
(13461, 1278, 490, 16, 9, 0, 1)
(97936, 1920, 812, 8, 28, 0, 0)
(19053, 635, 1320, 8, 7, 0, 0)
(104153, 1666, 580, 8, 31, 0, 0)
(102099, 478, 260, 4, 6, 0, 0)
(109434, 1515, 1233, 16, 25, 1, 1)
(12748, 635, 202, 16, 33, 0, 0)
(81764, 125, 418, 8, 19, 0, 0)
(95192, 812, 940, 12, 3, 0, 0)
(57084, 812, 820, 6, 40, 0, 0)
(12444, 744, 478, 4, 17, 0, 0)
(33413, 931, 25, 8, 41, 0, 1)
(96844, 904, 768, 4, 37, 0, 0)
(103713, 478, 1009, 6, 1, 0, 0)
(71413, 55, 624, 8, 24, 1, 0)
(41883, 1320, 1193, 6, 17, 0, 0)
(25767, 1983, 25, 4, 8, 0, 0)
(87562, 966, 1009, 6, 35, 0, 0)
(73616, 1963, 193, 10, 49, 1, 0)
(31354, 1947, 1412, 4, 17, 0, 1)
(75263, 1784, 733, 10, 9, 0, 0)
(10109, 819, 1977, 10, 28, 0, 0)
(31213, 1515, 1233, 4, 17, 0, 0)
(58201, 55, 1487, 14, 2, 0, 0)
(93157, 1784, 222, 16, 10, 1, 0)
(22456, 580, 865, 10, 34, 0, 1)
(59899, 883, 1457, 14, 41, 0, 0)
(100798, 1821, 940, 4, 1, 0, 0)
(32523, 779, 1009, 16, 6, 0, 0)
(39953, 759, 264, 10, 23, 0, 0)
(29962, 424, 1977, 4, 42, 0, 0)
(17987, 534, 695, 14, 41, 0, 0)
(105616, 543, 932, 12, 37, 0, 0)
(96901, 1179, 1233, 12, 36, 0, 0)
(27672, 883, 940, 16, 15, 0, 0)
(43941, 1193, 149, 12, 22, 0, 0)
(107892, 1386, 1457, 8, 15, 0, 1)
(65201, 932, 1963, 8, 28, 0, 0)
(29938, 1947, 201, 16, 6, 0, 0)
(77639, 477, 768, 6, 47, 0, 0)
(28411, 519, 1009, 4, 24, 0, 0)
(14041, 1431, 362, 8, 47, 0, 0)
(104526, 512, 166, 4, 39, 0, 1)
(97340, 1840, 1974, 8, 24, 0, 0)
(18558, 826, 1009, 16, 6, 0, 0)
(92486, 1557, 25, 12, 25, 0, 0)
(87818, 1784, 1631, 14, 22, 0, 0)
(68155, 1623, 771, 14, 32, 0, 0)
(31794, 1703, 733, 16, 19, 0, 1)
(59102, 74, 812, 16, 32, 0, 0)
(94842, 932, 546, 10, 21, 0, 0)
(58660, 982, 1983, 16, 7, 0, 0)
(62900, 1603, 733, 12, 42, 1, 0)
(84841, 95, 1500, 8, 36, 1, 0)
(14018, 193, 532, 10, 3, 0, 0)
(67329, 222, 1833, 6, 4, 0, 0)
(81365, 1703, 222, 12, 20, 0, 0)
(45201, 1846, 1233, 4, 30, 0, 0)
(72688, 1594, 264, 14, 15, 0, 1)
(75136, 1658, 771, 4, 40, 0, 0)
(75404, 478, 1963, 6, 5, 0, 0)
(98665, 1030, 25, 16, 34, 0, 0)
(108094, 779, 1009, 14, 28, 0, 0)
(98350, 55, 1784, 10, 28, 0, 0)
(58841, 940, 768, 12, 9, 0, 0)
(48104, 512, 1233, 8, 10, 0, 1)
(44776, 557, 1369, 4, 26, 0, 0)
(92981, 1423, 733, 4, 20, 0, 0)
(88923, 779, 1009, 8, 31, 0, 0)
(32839, 1827, 532, 6, 19, 0, 0)
(44535, 477, 1500, 16, 33, 1, 0)
(48602, 1603, 733, 16, 45, 0, 0)
(47363, 883, 1457, 4, 27, 0, 0)
(93564, 966, 744, 6, 47, 1, 0)
(95773, 1180, 940, 8, 34, 0, 0)
(90711, 1977, 546, 10, 22, 0, 1)
(70571, 1003, 744, 12, 44, 1, 0)
(92484, 1699, 477, 12, 41, 0, 1)
(21893, 1974, 865, 4, 2, 0, 0)
(42296, 736, 1233, 12, 13, 0, 0)
(73133, 624, 149, 8, 41, 0, 0)
(10835, 512, 263, 12, 22, 0, 0)
(48319, 1963, 667, 6, 43, 0, 0)
(25222, 1888, 712, 10, 44, 0, 0)
(65116, 1603, 127, 10, 15, 0, 0)
(21375, 418, 819, 8, 37, 0, 0)
(43012, 1699, 820, 12, 41, 0, 0)
(53426, 1658, 512, 12, 35, 0, 0)
(23590, 827, 1666, 16, 45, 0, 0)
(27783, 512, 1457, 10, 43, 0, 0)
(62620, 1821, 940, 6, 4, 0, 1)
(50162, 622, 624, 16, 49, 0, 1)
(70393, 865, 1974, 6, 21, 0, 0)
(74707, 635, 246, 14, 47, 0, 0)
(97552, 1535, 733, 4, 30, 0, 1)
(58274, 1956, 1320, 14, 21, 0, 0)
(33417, 490, 264, 10, 30, 0, 0)
(34545, 1434, 1009, 12, 12, 1, 0)
(101124, 1487, 1977, 4, 47, 0, 0)
(72179, 1744, 149, 16, 46, 0, 0)
(71798, 127, 1833, 10, 19, 0, 0)
(33440, 370, 65, 14, 19, 0, 0)
(63862, 1434, 1009, 12, 49, 0, 0)
(95083, 1233, 1386, 16, 22, 0, 0)
(109475, 969, 1320, 14, 40, 0, 0)
(95319, 1594, 940, 4, 3, 0, 0)
(51146, 418, 1535, 16, 39, 0, 0)
(106961, 1020, 546, 12, 5, 0, 0)
(24990, 1699, 1412, 16, 20, 1, 1)
(109440, 744, 1977, 6, 6, 0, 0)
(96461, 831, 812, 16, 15, 0, 0)
(85112, 1218, 65, 16, 15, 1, 0)
(13330, 477, 931, 12, 14, 0, 0)
(87985, 25, 390, 10, 3, 1, 0)
(97771, 667, 1006, 16, 25, 0, 0)
(53934, 1180, 1233, 6, 31, 0, 0)
(63500, 1535, 127, 12, 9, 0, 1)
(44545, 1982, 127, 6, 48, 0, 0)
(87234, 362, 1658, 8, 45, 0, 0)
(28802, 768, 435, 4, 26, 0, 0)
(19069, 779, 1009, 4, 14, 0, 0)
(41800, 127, 1911, 12, 9, 0, 0)
(109131, 619, 1807, 4, 21, 1, 0)
(105269, 519, 1784, 4, 5, 0, 0)
(26961, 65, 435, 4, 25, 0, 0)
(88248, 1471, 744, 16, 39, 0, 0)
(63740, 1382, 1483, 16, 32, 0, 1)
(61759, 1011, 1966, 4, 10, 0, 0)
(66777, 768, 477, 4, 41, 0, 1)
(18218, 558, 1666, 6, 4, 0, 1)
(47454, 613, 1320, 8, 11, 0, 0)
(59645, 1744, 149, 8, 4, 0, 0)
(86965, 1024, 695, 4, 8, 0, 1)
(91992, 1576, 1457, 6, 9, 0, 0)
(75326, 624, 667, 10, 4, 0, 1)
(100869, 1434, 1369, 8, 5, 0, 0)
(46212, 1083, 1631, 6, 10, 0, 0)
(91788, 511, 222, 14, 8, 0, 0)
(105956, 557, 1009, 14, 2, 0, 0)
(38304, 1209, 759, 16, 7, 1, 0)
(30142, 1083, 222, 14, 15, 0, 0)
(76591, 1535, 372, 16, 10, 0, 0)
(29288, 759, 1422, 12, 23, 1, 0)
(53581, 260, 516, 4, 31, 0, 0)
(30485, 751, 1706, 6, 17, 1, 1)
(27411, 1500, 95, 4, 11, 0, 0)
(18111, 1977, 1009, 8, 20, 0, 0)
(54082, 1386, 1233, 6, 26, 0, 0)
(88534, 246, 125, 12, 14, 0, 0)
(78167, 1760, 477, 10, 46, 0, 0)
(102423, 511, 733, 16, 22, 0, 0)
(49915, 1699, 1278, 16, 30, 0, 1)
(50533, 166, 736, 8, 45, 0, 0)
(15607, 490, 1233, 10, 30, 0, 0)
(95893, 622, 532, 16, 48, 0, 1)
(70619, 293, 1233, 10, 42, 0, 0)
(59522, 516, 1006, 14, 41, 0, 0)
(35604, 477, 1011, 4, 27, 0, 0)
(12177, 771, 1233, 10, 41, 0, 1)
(85888, 69, 1006, 4, 25, 0, 0)
(18817, 1422, 1386, 12, 41, 0, 1)
(19193, 1658, 362, 12, 1, 0, 0)
(77878, 757, 1431, 14, 20, 0, 0)
(64206, 1982, 127, 12, 45, 0, 0)
(32988, 1434, 532, 16, 39, 0, 1)
(13226, 1218, 65, 14, 32, 0, 0)
(18163, 751, 1193, 4, 1, 0, 0)
(85465, 1594, 1412, 10, 42, 0, 0)
(57984, 362, 201, 14, 17, 0, 0)
(93071, 671, 940, 4, 23, 0, 0)
(16422, 557, 546, 8, 13, 0, 0)
(71257, 777, 1807, 14, 20, 0, 0)
(87814, 216, 1009, 6, 12, 0, 0)
(34434, 819, 1977, 16, 3, 0, 0)
(40877, 1015, 695, 16, 9, 0, 1)
(60693, 1104, 1320, 14, 32, 0, 1)
(82209, 966, 532, 16, 27, 0, 0)
(91252, 1233, 1821, 6, 40, 0, 0)
(80677, 69, 969, 10, 39, 0, 0)
(86524, 166, 768, 14, 25, 0, 0)
(19675, 1193, 193, 8, 21, 0, 0)
(72703, 293, 1233, 12, 10, 0, 0)
(33445, 819, 222, 10, 24, 0, 0)
(71746, 1025, 483, 4, 19, 0, 0)
(79876, 154, 733, 4, 8, 0, 0)
(20959, 1020, 1009, 6, 6, 0, 0)
(20064, 915, 1233, 6, 3, 0, 0)
(90162, 201, 1947, 6, 16, 0, 0)
(92801, 1083, 149, 8, 31, 0, 0)
(94881, 1982, 246, 4, 41, 0, 0)
(12022, 1966, 580, 10, 12, 0, 0)
(15053, 1015, 1551, 8, 31, 0, 0)
(49550, 1457, 757, 16, 20, 0, 1)
(30365, 1020, 1009, 6, 34, 0, 0)
(59427, 876, 1320, 6, 34, 0, 0)
(87327, 483, 1193, 10, 38, 0, 0)
(56692, 543, 222, 8, 43, 0, 1)
(80242, 1944, 812, 16, 40, 0, 0)
(98941, 418, 1024, 14, 23, 0, 0)
(14165, 917, 166, 12, 37, 0, 0)
(64496, 1025, 1483, 16, 40, 0, 0)
(25909, 819, 695, 12, 42, 0, 0)
(30597, 1083, 149, 6, 27, 0, 0)
(105740, 557, 1009, 12, 31, 1, 0)
(36670, 1003, 532, 16, 41, 0, 1)
(48944, 969, 69, 16, 16, 0, 0)
(33216, 52, 1009, 16, 44, 0, 0)
(87225, 532, 222, 12, 45, 0, 0)
(101896, 757, 1431, 4, 40, 0, 1)
(33965, 757, 1840, 12, 5, 0, 0)
(22995, 263, 362, 12, 46, 0, 0)
(42006, 635, 751, 16, 33, 0, 0)
(63257, 1840, 1011, 10, 17, 0, 0)
(42870, 1015, 1320, 10, 37, 0, 0)
(28313, 1024, 418, 6, 37, 0, 0)
(49206, 1920, 65, 10, 42, 0, 0)
(104765, 519, 1706, 12, 8, 0, 1)
(93567, 613, 222, 6, 23, 1, 0)
(97767, 167, 768, 4, 16, 0, 0)
(63971, 1382, 193, 10, 41, 0, 0)
(53440, 1011, 963, 4, 36, 0, 0)
(49701, 372, 532, 10, 28, 1, 0)
(30648, 1179, 264, 6, 41, 0, 1)
(59448, 193, 1025, 4, 13, 0, 1)
(82804, 778, 812, 10, 18, 0, 1)
(61308, 154, 149, 6, 30, 0, 0)
(59307, 534, 695, 14, 39, 0, 0)
(21238, 712, 1888, 14, 9, 0, 0)
(16872, 831, 773, 6, 38, 0, 0)
(43411, 1944, 1011, 16, 23, 0, 0)
(76577, 1982, 193, 8, 40, 0, 0)
(46547, 477, 1857, 8, 5, 1, 0)
(93818, 222, 1833, 4, 8, 0, 0)
(106432, 963, 65, 4, 38, 0, 0)
(88664, 1703, 733, 14, 43, 1, 0)
(107883, 1977, 1009, 10, 42, 0, 1)
(107000, 812, 1966, 4, 35, 0, 0)
(71646, 771, 940, 8, 15, 0, 0)
(71678, 1535, 372, 8, 21, 0, 0)
(53518, 193, 543, 10, 12, 1, 0)
(33797, 483, 1963, 6, 29, 0, 0)
(92373, 202, 532, 14, 13, 0, 0)
(104059, 201, 768, 10, 23, 0, 0)
(46487, 483, 1956, 16, 48, 0, 0)
(96712, 214, 65, 12, 8, 0, 0)
