#(id,from,to,speed,planTime, priority, preset)
(98695, 1956, 1496, 6, 18, 0, 1)
(10826, 608, 1947, 8, 47, 0, 0)
(15215, 1031, 1065, 14, 12, 0, 0)
(33086, 1275, 1268, 4, 34, 0, 1)
(53709, 1053, 1708, 10, 24, 0, 1)
(94462, 1146, 74, 6, 22, 0, 0)
(17508, 1992, 1268, 4, 43, 0, 0)
(96082, 533, 962, 12, 43, 0, 0)
(12891, 1827, 1920, 16, 42, 0, 1)
(26729, 732, 1489, 6, 82, 0, 0)
(51689, 599, 166, 16, 58, 0, 1)
(30430, 25, 28, 16, 76, 0, 0)
(103392, 546, 177, 4, 88, 0, 0)
(42947, 1306, 516, 14, 22, 0, 0)
(67710, 1692, 1146, 14, 63, 1, 0)
(106901, 791, 1842, 4, 11, 0, 0)
(23416, 1947, 1491, 8, 34, 0, 0)
(97606, 999, 901, 16, 20, 0, 0)
(11402, 778, 134, 6, 52, 0, 0)
(12269, 1692, 1146, 10, 47, 0, 0)
(77338, 128, 281, 4, 94, 1, 0)
(21268, 945, 1386, 18, 36, 0, 1)
(10262, 299, 1636, 18, 88, 0, 1)
(19399, 1813, 1268, 12, 26, 0, 0)
(108311, 1486, 733, 12, 27, 0, 0)
(89573, 223, 643, 12, 11, 1, 0)
(98061, 248, 346, 18, 84, 0, 0)
(94410, 1387, 1842, 6, 60, 0, 0)
(50166, 572, 569, 10, 28, 0, 0)
(66654, 887, 1585, 12, 19, 0, 0)
(83238, 1767, 962, 12, 13, 0, 0)
(18027, 764, 150, 12, 19, 0, 0)
(10858, 1355, 1005, 16, 43, 0, 0)
(109750, 1509, 1489, 8, 69, 0, 0)
(13930, 1977, 962, 14, 85, 0, 0)
(105488, 153, 1947, 8, 69, 1, 0)
(30679, 1207, 764, 6, 4, 0, 0)
(24262, 1984, 1420, 10, 65, 0, 0)
(102965, 1984, 28, 16, 9, 0, 0)
(90804, 177, 1044, 16, 78, 0, 0)
(87028, 901, 150, 18, 76, 0, 0)
(26760, 487, 1074, 16, 15, 0, 0)
(40341, 177, 1269, 12, 33, 0, 0)
(71062, 1537, 1166, 4, 75, 0, 0)
(80059, 732, 608, 12, 32, 0, 0)
(12845, 1767, 1209, 10, 22, 0, 0)
(66145, 1922, 1065, 8, 31, 0, 0)
(21307, 791, 778, 10, 55, 0, 0)
(78311, 830, 64, 14, 12, 0, 0)
(107586, 1162, 1344, 14, 64, 1, 0)
(96385, 1015, 1476, 10, 11, 0, 1)
(104067, 202, 40, 18, 69, 1, 0)
(33685, 1394, 1984, 18, 79, 0, 0)
(79741, 1692, 346, 10, 93, 1, 0)
(89075, 945, 1984, 18, 24, 0, 0)
(100359, 1773, 1947, 14, 72, 0, 0)
(48883, 1883, 764, 18, 77, 0, 0)
(73174, 1800, 64, 12, 51, 0, 0)
(106815, 732, 202, 6, 8, 0, 0)
(98652, 132, 346, 16, 8, 0, 0)
(18783, 1053, 1842, 10, 57, 0, 0)
(34527, 1306, 1636, 4, 18, 0, 0)
(48126, 1883, 1132, 10, 38, 0, 1)
(20819, 1271, 1842, 4, 80, 0, 0)
(14582, 1085, 28, 10, 74, 0, 0)
(90441, 546, 1567, 6, 25, 0, 0)
(97670, 1827, 1842, 6, 75, 0, 0)
(24604, 1970, 346, 14, 51, 0, 0)
(63908, 1209, 48, 4, 95, 0, 0)
(56790, 281, 1509, 8, 35, 0, 0)
(104380, 1301, 1537, 4, 87, 1, 0)
(76308, 1168, 1132, 10, 40, 0, 0)
(33762, 128, 1981, 8, 14, 0, 0)
(59804, 1143, 1496, 10, 32, 0, 0)
(64024, 1509, 1074, 6, 60, 1, 1)
(58081, 1767, 799, 18, 53, 0, 0)
(63429, 1842, 1491, 10, 25, 0, 0)
(84465, 1491, 1947, 16, 69, 0, 0)
(36497, 778, 64, 12, 36, 1, 0)
(82300, 346, 1920, 18, 11, 0, 0)
(22611, 1207, 1065, 10, 35, 0, 0)
(60994, 1209, 1984, 18, 21, 0, 0)
(97250, 1085, 1229, 8, 28, 0, 0)
(60690, 933, 1523, 18, 61, 0, 0)
(51970, 199, 177, 8, 33, 0, 0)
(55916, 134, 1920, 8, 17, 0, 0)
(69523, 1509, 64, 12, 85, 0, 0)
(31852, 1636, 1355, 10, 7, 0, 0)
(25240, 1268, 1708, 16, 17, 0, 0)
(64552, 62, 281, 16, 38, 0, 0)
(22815, 1044, 111, 12, 14, 0, 0)
(96873, 1053, 1708, 6, 51, 0, 0)
(36187, 1166, 23, 10, 45, 1, 0)
(31988, 150, 1301, 14, 17, 1, 0)
(28835, 1386, 901, 12, 52, 0, 0)
(51585, 1489, 1800, 16, 69, 0, 0)
(48584, 1912, 111, 6, 7, 0, 0)
(101474, 1272, 437, 12, 28, 0, 0)
(88861, 1143, 1074, 14, 8, 1, 0)
(90440, 1692, 1074, 12, 30, 0, 0)
(96218, 546, 264, 10, 14, 0, 0)
(18149, 128, 791, 8, 35, 0, 0)
(75695, 1970, 1146, 10, 56, 0, 0)
(33025, 1168, 743, 16, 14, 1, 0)
(82192, 1912, 373, 8, 87, 0, 0)
(89862, 1992, 1496, 4, 98, 0, 0)
(40998, 999, 1166, 10, 79, 0, 0)
(12871, 1015, 1984, 14, 91, 0, 0)
(20176, 1301, 23, 4, 57, 0, 0)
(49015, 1987, 1825, 10, 77, 0, 0)
(104776, 533, 1636, 14, 95, 0, 0)
(106998, 1143, 1489, 16, 27, 0, 0)
(59422, 945, 1984, 10, 31, 0, 0)
(22967, 933, 1080, 14, 70, 0, 0)
(55315, 487, 1981, 18, 5, 0, 0)
(19940, 599, 1813, 6, 34, 0, 0)
(77795, 1271, 1708, 10, 76, 0, 0)
(59193, 1476, 1166, 18, 58, 0, 0)
(34667, 373, 743, 8, 96, 0, 0)
(88513, 1394, 1386, 18, 40, 0, 0)
(48504, 1005, 177, 10, 59, 0, 0)
(14325, 1992, 1489, 6, 72, 0, 0)
(64308, 901, 1883, 12, 80, 0, 0)
(103862, 264, 1269, 8, 23, 0, 0)
(33822, 133, 962, 18, 34, 0, 0)
(13250, 685, 1364, 12, 59, 0, 0)
(100919, 1489, 1275, 6, 70, 0, 0)
(19316, 1080, 437, 18, 77, 1, 0)
(99492, 1509, 1074, 4, 43, 0, 0)
(73542, 62, 1146, 8, 79, 0, 0)
(21019, 999, 962, 8, 55, 0, 0)
(74084, 1080, 437, 16, 58, 0, 0)
(61660, 40, 1489, 6, 65, 0, 0)
(102443, 643, 1496, 6, 2, 1, 0)
(12150, 1420, 1984, 12, 21, 0, 0)
(98223, 202, 40, 12, 90, 0, 0)
(81041, 1044, 23, 16, 65, 1, 1)
(70939, 1301, 111, 12, 72, 0, 0)
(94592, 1355, 1636, 10, 63, 0, 0)
(33178, 111, 1636, 14, 1, 0, 0)
(106606, 243, 1585, 12, 88, 0, 0)
(91884, 1819, 1132, 14, 72, 1, 0)
(67919, 1486, 1821, 18, 6, 1, 0)
(93778, 962, 299, 12, 82, 0, 0)
(39507, 1920, 1981, 18, 82, 0, 0)
(52527, 346, 74, 6, 95, 0, 0)
(69555, 490, 643, 8, 70, 0, 1)
(13701, 64, 643, 14, 61, 0, 0)
(13089, 572, 1306, 8, 35, 1, 0)
(107817, 490, 166, 6, 85, 0, 1)
(38877, 546, 177, 10, 13, 0, 0)
(72409, 1633, 1537, 6, 98, 0, 0)
(106139, 1955, 962, 16, 70, 0, 0)
(47296, 1053, 1708, 8, 84, 1, 0)
(76431, 614, 166, 10, 68, 1, 0)
(27542, 614, 1956, 12, 78, 0, 0)
(64860, 1509, 1268, 10, 12, 0, 0)
(57697, 1992, 346, 4, 72, 0, 0)
(13723, 1489, 613, 4, 50, 0, 0)
(70318, 733, 901, 14, 4, 0, 0)
(45259, 1740, 111, 6, 4, 0, 0)
(40837, 515, 546, 16, 79, 0, 0)
(89828, 111, 1740, 12, 3, 0, 0)
(106842, 1005, 150, 6, 41, 0, 0)
(55189, 1387, 1842, 12, 32, 0, 0)
(28238, 1977, 28, 6, 63, 0, 0)
(54884, 150, 901, 8, 99, 0, 0)
(44017, 1839, 48, 12, 50, 0, 0)
(32205, 1272, 643, 12, 36, 0, 0)
(13976, 74, 1981, 4, 99, 0, 0)
(28237, 166, 614, 10, 36, 0, 0)
(70309, 569, 901, 6, 88, 0, 0)
(45988, 1420, 1355, 18, 41, 0, 0)
(21815, 1080, 1987, 4, 8, 0, 0)
(84771, 933, 1523, 12, 84, 1, 1)
(29701, 1044, 23, 8, 79, 1, 0)
(79668, 1275, 1489, 16, 26, 0, 0)
(41746, 1355, 1301, 16, 3, 0, 0)
(58352, 733, 962, 8, 75, 0, 0)
(25824, 1268, 778, 8, 28, 0, 0)
(89560, 111, 199, 8, 11, 0, 1)
(107530, 1692, 1146, 8, 7, 0, 0)
(103669, 166, 1648, 8, 45, 0, 0)
(54769, 166, 64, 4, 49, 0, 0)
(14171, 1920, 1387, 6, 57, 1, 1)
(105663, 223, 166, 4, 83, 0, 0)
(80452, 516, 177, 8, 33, 0, 0)
(57743, 299, 764, 8, 61, 0, 0)
(31545, 1044, 1355, 4, 70, 0, 1)
(35515, 997, 248, 10, 81, 0, 1)
(24793, 643, 1489, 14, 37, 0, 0)
(46754, 1987, 1080, 12, 96, 1, 0)
(79848, 1162, 569, 10, 25, 0, 0)
(91655, 778, 1981, 4, 33, 1, 0)
(55807, 200, 643, 4, 55, 0, 0)
(96212, 1301, 1344, 10, 51, 1, 0)
(65476, 134, 643, 8, 39, 0, 0)
(53729, 999, 546, 16, 86, 0, 0)
(16974, 1827, 1920, 6, 15, 0, 0)
(14091, 1740, 1476, 12, 68, 0, 0)
(27088, 1387, 1804, 18, 22, 0, 0)
(41263, 933, 1825, 6, 45, 0, 0)
(28363, 1955, 764, 8, 1, 0, 0)
(102632, 1813, 1677, 18, 40, 0, 0)
(93721, 1800, 1981, 16, 97, 0, 0)
(99468, 248, 1489, 8, 74, 0, 0)
(82536, 219, 346, 14, 79, 1, 1)
(96709, 1839, 177, 8, 40, 0, 0)
(73153, 1489, 1956, 8, 79, 0, 0)
(98931, 1355, 1044, 4, 40, 0, 0)
(81071, 1636, 1355, 18, 44, 0, 0)
(80957, 1146, 1947, 6, 49, 0, 0)
(10942, 200, 1813, 6, 61, 0, 0)
(95202, 1143, 1074, 4, 87, 0, 0)
(33082, 1209, 48, 10, 73, 0, 0)
(20494, 243, 1813, 12, 68, 0, 0)
(62701, 1912, 1168, 8, 48, 0, 0)
(34760, 1486, 177, 18, 33, 0, 0)
(101417, 778, 1496, 14, 99, 0, 0)
(94468, 1839, 299, 6, 13, 0, 0)
(77307, 613, 1074, 4, 63, 0, 0)
(94393, 1827, 1920, 18, 79, 0, 0)
(96708, 608, 1585, 12, 61, 0, 0)
(57005, 1970, 1074, 6, 88, 0, 0)
(65794, 1162, 177, 14, 58, 0, 0)
(23063, 945, 23, 6, 26, 0, 0)
(71702, 732, 202, 18, 52, 0, 0)
(12062, 154, 1074, 8, 22, 0, 0)
(109541, 62, 346, 4, 29, 0, 0)
(28098, 1987, 614, 18, 82, 0, 0)
(99251, 1920, 64, 6, 6, 0, 1)
(58883, 608, 830, 6, 39, 0, 0)
(75229, 1271, 1842, 14, 77, 0, 0)
(92912, 1740, 111, 4, 86, 0, 0)
(82199, 1271, 1708, 12, 10, 0, 0)
(37815, 1740, 111, 16, 61, 0, 0)
(34407, 264, 1301, 18, 91, 0, 0)
(85980, 281, 1692, 6, 94, 0, 0)
(62914, 1015, 1984, 4, 77, 0, 0)
(14110, 1486, 1355, 4, 20, 0, 0)
(33117, 533, 962, 18, 21, 1, 0)
(56135, 901, 1085, 10, 19, 0, 0)
(109322, 28, 150, 18, 71, 0, 0)
(79545, 1821, 743, 10, 14, 1, 0)
(76485, 1394, 1386, 12, 67, 0, 0)
(56850, 1767, 764, 18, 18, 1, 0)
(42486, 614, 1813, 4, 68, 0, 0)
(82021, 507, 1842, 16, 13, 0, 0)
(47962, 1269, 1476, 10, 13, 0, 0)
(105694, 1182, 569, 14, 58, 0, 0)
(77564, 685, 40, 8, 16, 0, 0)
(41281, 28, 1085, 10, 37, 0, 0)
(12323, 28, 150, 4, 64, 0, 1)
(87692, 1800, 1074, 4, 4, 0, 0)
(101090, 23, 1209, 14, 75, 1, 0)
(100456, 1509, 1489, 18, 48, 0, 0)
(74624, 281, 166, 8, 19, 0, 0)
(72771, 945, 1984, 12, 9, 0, 0)
(106501, 1912, 1984, 12, 27, 0, 0)
(52279, 111, 456, 4, 53, 0, 0)
(23067, 1301, 150, 12, 28, 0, 0)
(98021, 778, 791, 16, 22, 0, 0)
(64803, 1912, 1085, 10, 85, 0, 0)
(63248, 199, 177, 6, 68, 1, 0)
(49535, 177, 901, 12, 63, 0, 0)
(73912, 743, 1168, 12, 92, 1, 0)
(48357, 1489, 40, 10, 37, 0, 0)
(24219, 1301, 299, 8, 3, 0, 0)
(48189, 177, 1229, 16, 11, 0, 0)
(50478, 1489, 789, 4, 41, 0, 0)
(80068, 507, 40, 16, 22, 0, 0)
(66528, 1344, 1005, 8, 57, 0, 0)
(33698, 1819, 1132, 6, 13, 0, 0)
(53576, 1827, 1920, 10, 33, 0, 0)
(58115, 933, 1496, 14, 34, 0, 0)
(58330, 40, 685, 6, 66, 0, 0)
(26493, 533, 962, 8, 89, 0, 0)
(73622, 1633, 111, 4, 20, 0, 0)
(78158, 1269, 1537, 16, 18, 0, 0)
(90750, 1912, 111, 14, 52, 0, 0)
(60389, 219, 1080, 8, 62, 0, 0)
(105858, 1306, 962, 14, 96, 1, 0)
(104448, 1182, 264, 6, 74, 0, 0)
(104957, 1920, 1489, 14, 87, 0, 0)
(54245, 1956, 281, 18, 79, 0, 0)
(80017, 1209, 23, 4, 57, 0, 0)
(80032, 515, 1269, 12, 87, 1, 0)
(55448, 154, 1074, 8, 40, 0, 0)
(83475, 1947, 1648, 16, 63, 0, 0)
(82889, 1633, 1537, 14, 90, 0, 0)
(102673, 243, 248, 16, 72, 0, 0)
(22630, 1677, 1920, 14, 72, 0, 0)
(33109, 507, 1842, 18, 75, 0, 0)
(78969, 1344, 1005, 14, 55, 0, 0)
(85581, 212, 111, 18, 50, 0, 0)
(67622, 437, 64, 12, 66, 0, 0)
(86574, 999, 546, 12, 45, 1, 0)
(84737, 1970, 202, 12, 77, 0, 0)
(77809, 1269, 1537, 4, 67, 0, 0)
(93766, 1970, 490, 18, 54, 0, 0)
(54559, 516, 1476, 4, 91, 0, 0)
(36623, 1956, 614, 10, 13, 0, 0)
(62303, 1635, 1476, 10, 89, 0, 0)
(68728, 1476, 1065, 4, 73, 0, 0)
(79037, 1344, 1301, 18, 98, 1, 0)
(109485, 791, 643, 8, 66, 0, 0)
(73828, 669, 1476, 14, 46, 0, 0)
(47021, 64, 1947, 14, 14, 1, 0)
(58128, 40, 1146, 16, 59, 1, 0)
(70752, 1065, 133, 10, 19, 0, 0)
(29480, 1825, 643, 6, 30, 0, 0)
(47295, 48, 1635, 14, 16, 1, 0)
(73691, 1486, 373, 12, 44, 1, 0)
(96804, 1883, 1636, 16, 59, 0, 0)
(81300, 1920, 1827, 6, 80, 0, 0)
(97774, 1635, 1386, 8, 40, 1, 0)
(72430, 1005, 177, 12, 2, 0, 0)
(55755, 997, 1920, 14, 31, 0, 0)
(109334, 177, 901, 12, 49, 0, 0)
(106863, 1355, 1166, 4, 16, 1, 0)
(32295, 1015, 1984, 16, 3, 0, 0)
(105546, 778, 346, 16, 96, 0, 0)
(38429, 614, 40, 12, 52, 0, 0)
(82453, 199, 177, 16, 86, 0, 0)
(21975, 1394, 1386, 10, 38, 0, 0)
(95668, 789, 1496, 12, 80, 0, 0)
(75212, 1271, 1842, 6, 87, 0, 0)
(13563, 177, 212, 6, 93, 0, 0)
(66349, 1821, 546, 10, 87, 0, 0)
(50466, 1272, 1987, 16, 6, 0, 0)
(105469, 1767, 764, 4, 95, 0, 0)
(11699, 643, 1074, 4, 2, 0, 0)
(69287, 1773, 1920, 16, 69, 0, 0)
(17420, 1146, 74, 8, 67, 0, 0)
(39293, 1387, 1275, 12, 61, 0, 0)
(109345, 1074, 1813, 12, 23, 0, 0)
(71876, 264, 901, 12, 11, 0, 0)
(94061, 901, 1537, 8, 40, 0, 0)
(99687, 223, 248, 14, 45, 0, 0)
(62969, 799, 1386, 18, 8, 0, 0)
(71780, 1773, 1920, 16, 56, 0, 0)
(93119, 111, 199, 16, 90, 0, 0)
(50699, 1977, 28, 18, 96, 0, 0)
(91193, 1394, 1476, 18, 3, 0, 0)
(39297, 1053, 40, 4, 67, 1, 0)
(29297, 733, 1065, 18, 96, 0, 1)
(12734, 1005, 299, 10, 3, 0, 0)
(64841, 1984, 212, 8, 28, 0, 0)
(65671, 778, 346, 6, 59, 0, 0)
(53207, 1044, 569, 8, 75, 1, 0)
(93786, 1132, 373, 6, 13, 0, 0)
(80747, 1271, 1708, 8, 63, 0, 0)
(20959, 608, 40, 8, 96, 0, 0)
(39901, 373, 962, 16, 15, 0, 0)
(55466, 1912, 48, 4, 2, 1, 0)
(53598, 1015, 1984, 16, 14, 0, 0)
(11034, 733, 764, 6, 77, 0, 0)
(37891, 199, 177, 14, 83, 1, 0)
(13022, 685, 778, 18, 69, 0, 0)
(22900, 64, 1585, 8, 29, 0, 0)
(86824, 64, 1143, 6, 82, 0, 0)
(16594, 1143, 1489, 18, 68, 0, 0)
(45759, 1740, 1306, 8, 95, 0, 0)
(12024, 685, 613, 14, 63, 0, 0)
(23919, 23, 962, 12, 28, 0, 0)
(50667, 791, 128, 12, 57, 0, 0)
(45934, 1984, 1269, 4, 63, 0, 0)
(65663, 166, 608, 10, 44, 0, 0)
(66650, 743, 1977, 10, 18, 0, 0)
(101458, 1031, 901, 4, 28, 0, 0)
(34915, 1209, 1306, 4, 89, 0, 0)
(79736, 1031, 1065, 18, 74, 0, 0)
(101595, 1031, 1065, 6, 51, 0, 0)
(83751, 1074, 154, 18, 24, 0, 0)
(29692, 1992, 346, 16, 31, 1, 0)
(75226, 1275, 1387, 14, 11, 0, 0)
(104922, 1970, 281, 4, 68, 0, 0)
(54494, 599, 1708, 14, 19, 0, 0)
(10715, 1977, 962, 14, 81, 0, 0)
(30183, 1692, 346, 14, 64, 0, 0)
(105944, 1955, 962, 4, 66, 0, 0)
(59605, 572, 569, 4, 9, 0, 0)
(74336, 1044, 177, 8, 47, 0, 0)
(78826, 1486, 1085, 10, 82, 0, 0)
(80944, 1355, 1229, 14, 46, 0, 0)
(95264, 1920, 887, 8, 12, 1, 0)
(80477, 1819, 546, 6, 84, 0, 0)
(104519, 1015, 1476, 14, 46, 0, 0)
(58253, 1080, 166, 8, 68, 0, 0)
(86101, 1271, 1708, 6, 34, 0, 0)
(53999, 613, 346, 12, 25, 0, 0)
(81438, 1819, 546, 12, 31, 0, 0)
(82879, 1509, 1074, 18, 39, 0, 0)
(41800, 1708, 1080, 18, 61, 0, 0)
(42909, 1922, 1229, 18, 15, 0, 0)
(63477, 243, 1956, 4, 19, 0, 0)
(61491, 743, 177, 6, 32, 0, 1)
(23216, 1229, 1168, 4, 4, 0, 0)
(14234, 579, 1065, 14, 13, 1, 1)
(108292, 1981, 1275, 6, 2, 0, 0)
(42218, 1168, 28, 18, 74, 0, 0)
(15502, 1825, 643, 18, 91, 0, 0)
(76500, 1821, 1912, 10, 15, 1, 0)
(18285, 1162, 1537, 8, 48, 0, 0)
(14498, 202, 1585, 12, 21, 0, 0)
(98176, 373, 1209, 16, 43, 0, 0)
(37626, 1146, 1813, 14, 77, 1, 0)
(84938, 243, 643, 4, 45, 1, 0)
(83888, 40, 599, 10, 11, 0, 0)
(12737, 1491, 128, 8, 75, 0, 0)
(83112, 1825, 437, 16, 25, 0, 0)
(62315, 1839, 1537, 14, 3, 0, 0)
(38247, 177, 1740, 16, 92, 0, 0)
(91864, 1648, 1842, 10, 58, 0, 0)
(30618, 962, 1977, 16, 33, 0, 0)
(89272, 1031, 1065, 16, 66, 0, 0)
(56202, 1476, 1420, 14, 81, 0, 0)
(88848, 1956, 243, 14, 20, 0, 0)
(52649, 1567, 1486, 12, 61, 0, 0)
(78478, 25, 1269, 6, 31, 0, 0)
(109469, 1767, 1209, 8, 20, 0, 0)
(11737, 764, 1355, 4, 56, 0, 0)
(39278, 1981, 248, 14, 28, 0, 0)
(70248, 64, 248, 10, 78, 1, 0)
(87987, 1044, 1537, 4, 24, 0, 0)
(52522, 1229, 111, 6, 40, 0, 0)
(49106, 1827, 1920, 14, 28, 1, 0)
(99369, 1386, 572, 16, 60, 0, 0)
(26527, 74, 1677, 16, 77, 0, 0)
(81543, 264, 546, 6, 42, 0, 0)
(23467, 1585, 1268, 18, 19, 0, 0)
(76042, 74, 1146, 12, 90, 0, 0)
(34394, 40, 1146, 18, 2, 0, 0)
(89319, 382, 1268, 10, 38, 0, 0)
(31704, 685, 1947, 18, 17, 1, 0)
(22079, 299, 1839, 10, 28, 0, 0)
(12407, 1708, 1053, 8, 72, 0, 0)
(89728, 830, 1146, 4, 54, 0, 0)
(33984, 346, 1708, 14, 87, 0, 0)
(79347, 1633, 1537, 16, 14, 0, 0)
(34392, 1182, 1476, 14, 77, 0, 0)
(103527, 1920, 614, 10, 55, 0, 0)
(108514, 1491, 1920, 18, 27, 0, 0)
(41516, 74, 1146, 18, 12, 0, 0)
(23382, 23, 1005, 10, 79, 0, 0)
(63263, 1970, 490, 16, 21, 1, 0)
(42350, 1920, 1146, 6, 78, 0, 0)
(94285, 1912, 1821, 4, 44, 0, 0)
(39551, 1044, 150, 4, 74, 0, 0)
(10668, 373, 1486, 8, 68, 0, 0)
(68436, 579, 1229, 12, 16, 0, 0)
(33336, 608, 166, 12, 41, 0, 0)
(33629, 1364, 608, 18, 55, 0, 0)
(32483, 1523, 1708, 10, 87, 0, 0)
(87552, 999, 1839, 14, 68, 1, 0)
(24962, 1804, 1496, 4, 62, 1, 0)
(35892, 515, 1166, 14, 91, 0, 0)
(42803, 962, 1537, 10, 9, 0, 0)
(28642, 613, 1074, 16, 21, 0, 0)
(63966, 487, 346, 10, 40, 0, 0)
(15278, 1053, 1800, 16, 8, 0, 0)
(32687, 933, 1496, 6, 24, 0, 0)
(86296, 1486, 1984, 4, 53, 0, 0)
(34289, 48, 799, 18, 21, 0, 0)
(42887, 248, 1523, 16, 85, 0, 0)
(45309, 199, 111, 12, 10, 0, 0)
(94605, 1648, 1947, 12, 56, 0, 0)
(39389, 1074, 1585, 12, 67, 0, 0)
(68913, 643, 791, 6, 65, 0, 0)
(69059, 1486, 1984, 18, 22, 0, 0)
(106305, 177, 1166, 18, 73, 0, 0)
(32982, 1987, 64, 6, 69, 0, 0)
(92141, 1883, 1839, 6, 83, 0, 0)
(13319, 437, 1773, 10, 45, 0, 0)
(67308, 1229, 1386, 14, 62, 0, 0)
(56601, 999, 1166, 6, 71, 0, 0)
(76952, 1420, 1355, 18, 90, 0, 0)
(103352, 1272, 1987, 4, 52, 0, 0)
(17184, 1143, 1496, 18, 95, 0, 0)
(60476, 373, 901, 4, 38, 0, 0)
(104285, 791, 1920, 6, 96, 0, 0)
(66431, 25, 764, 16, 61, 0, 0)
(52822, 1209, 111, 10, 23, 0, 0)
(58431, 177, 1005, 14, 71, 0, 0)
(95763, 669, 1306, 18, 82, 0, 0)
(101375, 382, 608, 10, 77, 1, 0)
(39855, 437, 1825, 10, 78, 1, 1)
(54996, 1537, 1269, 6, 20, 1, 0)
(37208, 1178, 764, 16, 56, 0, 0)
(101128, 1344, 1162, 6, 90, 1, 0)
(98211, 733, 1065, 16, 16, 0, 0)
(85106, 1773, 1947, 4, 87, 0, 0)
(75894, 1269, 264, 16, 51, 0, 0)
(51171, 1883, 1301, 14, 68, 0, 0)
(60866, 579, 1229, 10, 98, 0, 1)
(25254, 516, 23, 16, 32, 0, 0)
(90584, 1827, 1920, 8, 16, 0, 0)
(49558, 62, 281, 16, 43, 0, 0)
(30273, 669, 25, 10, 97, 0, 0)
(89533, 1275, 1080, 12, 45, 0, 0)
(55137, 1301, 1386, 10, 86, 0, 0)
(87223, 177, 1166, 18, 78, 0, 0)
(19159, 346, 219, 8, 16, 0, 0)
(66664, 1044, 569, 8, 91, 1, 0)
(66385, 1229, 1355, 12, 8, 0, 0)
(61718, 1271, 1708, 12, 51, 0, 0)
(32613, 933, 346, 16, 30, 0, 0)
(58285, 1386, 1912, 18, 10, 1, 0)
(47636, 507, 1585, 12, 73, 0, 0)
(46191, 1585, 1496, 18, 86, 0, 0)
(33254, 1344, 1636, 14, 36, 0, 0)
(35222, 1883, 572, 10, 92, 1, 0)
(68329, 154, 281, 14, 28, 0, 0)
(33098, 111, 1162, 18, 86, 1, 0)
(52948, 202, 1842, 4, 17, 0, 0)
(62113, 945, 1984, 12, 53, 0, 0)
(98253, 1635, 1476, 16, 56, 1, 0)
(16548, 74, 1496, 16, 33, 1, 0)
(68926, 28, 1355, 18, 21, 1, 0)
(98415, 1773, 1920, 10, 55, 1, 0)
(49993, 490, 732, 18, 95, 0, 0)
(59350, 382, 1268, 14, 39, 0, 1)
(99703, 373, 1065, 8, 99, 1, 0)
(36524, 437, 1523, 16, 59, 0, 0)
(61393, 1912, 1386, 8, 96, 0, 0)
(56629, 1984, 962, 16, 51, 1, 0)
(97190, 1394, 1386, 8, 91, 0, 0)
(73210, 1143, 1981, 10, 4, 1, 0)
(15288, 1229, 373, 16, 60, 0, 0)
(25913, 1800, 1677, 14, 14, 0, 1)
(80915, 1005, 1355, 12, 66, 0, 0)
(40445, 1044, 177, 6, 42, 0, 0)
(67018, 1956, 1677, 10, 60, 0, 0)
(89892, 111, 1132, 18, 90, 0, 0)
(10581, 346, 487, 4, 91, 0, 0)
(90350, 1271, 1842, 12, 82, 0, 1)
(57092, 1883, 962, 16, 12, 0, 0)
(15684, 74, 1268, 12, 91, 0, 0)
(57967, 437, 64, 14, 42, 0, 0)
(27092, 1804, 1387, 10, 89, 0, 0)
(78302, 264, 1636, 14, 44, 1, 0)
(46524, 1085, 1132, 8, 12, 0, 0)
(32239, 1146, 1364, 12, 43, 0, 0)
(77161, 133, 546, 12, 97, 1, 0)
(20882, 1476, 669, 14, 88, 1, 0)
(50641, 643, 608, 18, 12, 0, 0)
(71319, 48, 1166, 16, 93, 0, 1)
(97796, 1992, 1074, 4, 71, 0, 0)
(27018, 778, 614, 14, 28, 0, 0)
(30198, 1842, 1773, 4, 90, 0, 0)
(21631, 1272, 1585, 16, 35, 0, 0)
(43865, 997, 1842, 8, 61, 0, 0)
(46683, 1800, 202, 14, 96, 0, 0)
(51062, 516, 1178, 8, 25, 0, 0)
(55259, 1053, 1800, 6, 55, 0, 0)
(58689, 200, 1708, 16, 97, 0, 0)
(55226, 74, 1496, 14, 94, 0, 0)
(30310, 1992, 64, 14, 73, 0, 0)
(14800, 1800, 1053, 12, 15, 1, 0)
(63083, 1740, 25, 10, 41, 0, 0)
(74000, 133, 1132, 6, 60, 0, 0)
(102512, 1821, 764, 14, 44, 1, 0)
(22282, 133, 1166, 4, 36, 0, 0)
(46143, 1635, 1984, 6, 78, 0, 0)
(38050, 25, 1740, 8, 77, 0, 0)
(24772, 1272, 1842, 12, 8, 0, 0)
(66085, 1773, 1920, 8, 15, 1, 0)
(91522, 74, 1074, 18, 1, 0, 0)
(70200, 62, 1074, 6, 95, 1, 0)
(65221, 515, 1166, 12, 6, 0, 0)
(57147, 1677, 1956, 18, 61, 0, 0)
(19475, 572, 177, 6, 66, 0, 0)
(71830, 212, 177, 12, 2, 0, 0)
(101419, 1636, 1306, 10, 78, 0, 0)
(77379, 28, 23, 16, 59, 0, 0)
(13662, 1085, 1269, 8, 98, 0, 0)
(30151, 1178, 1229, 14, 76, 1, 0)
(27349, 1268, 1992, 8, 43, 0, 0)
