#(id,from,to,speed,planTime, priority, preset)
(59264, 76, 1933, 10, 13, 0, 0)
(45085, 1767, 1188, 16, 13, 0, 0)
(14268, 1778, 1411, 6, 24, 0, 0)
(12371, 521, 999, 6, 37, 0, 0)
(56245, 1481, 1676, 8, 6, 0, 0)
(33123, 519, 480, 16, 44, 0, 1)
(36116, 583, 1188, 8, 15, 0, 0)
(90659, 834, 497, 8, 34, 1, 0)
(37647, 850, 555, 12, 29, 0, 0)
(40995, 1413, 1188, 10, 8, 0, 0)
(36675, 390, 583, 8, 28, 0, 1)
(16788, 1411, 1778, 8, 19, 0, 0)
(59603, 1556, 1778, 12, 25, 0, 0)
(51062, 394, 1748, 16, 40, 0, 1)
(73867, 834, 1497, 4, 48, 1, 0)
(32216, 1778, 61, 16, 27, 1, 0)
(58472, 328, 1973, 16, 15, 0, 0)
(40163, 1651, 1236, 6, 49, 0, 0)
(108112, 583, 1820, 6, 29, 0, 0)
(81116, 1297, 1767, 4, 48, 0, 0)
(96296, 394, 1719, 10, 27, 0, 0)
(55124, 1956, 1610, 4, 40, 0, 0)
(64715, 1778, 687, 4, 13, 0, 0)
(50247, 117, 1131, 16, 25, 0, 0)
(31908, 61, 858, 8, 39, 0, 0)
(82111, 183, 858, 10, 39, 0, 0)
(31625, 1139, 1610, 14, 25, 0, 0)
(104803, 152, 1973, 8, 42, 0, 0)
(63150, 1933, 1265, 14, 9, 0, 0)
(62871, 1748, 76, 8, 38, 0, 0)
(92441, 328, 1680, 14, 21, 0, 0)
(23114, 1956, 1112, 4, 11, 1, 0)
(65685, 1346, 431, 6, 12, 0, 0)
(39562, 1483, 1956, 10, 44, 0, 0)
(66320, 1346, 555, 16, 32, 0, 0)
(16405, 544, 1933, 14, 24, 0, 0)
(69149, 1035, 539, 10, 5, 0, 0)
(105108, 1556, 486, 12, 32, 0, 0)
(106827, 556, 1265, 14, 3, 0, 0)
(98765, 1680, 328, 10, 45, 1, 0)
(61117, 76, 1719, 14, 14, 0, 0)
(71648, 1131, 117, 16, 48, 0, 0)
(24305, 519, 1719, 14, 31, 0, 0)
(73218, 495, 98, 16, 16, 0, 1)
(17903, 1346, 1191, 4, 33, 0, 0)
(17272, 1748, 1650, 14, 22, 1, 0)
(71446, 183, 1131, 6, 9, 0, 0)
(28692, 1160, 1846, 14, 35, 0, 0)
(61963, 858, 1556, 14, 2, 0, 0)
(60946, 1846, 579, 6, 43, 0, 0)
(21024, 976, 521, 4, 49, 0, 0)
(37741, 1556, 1970, 16, 27, 0, 0)
(53232, 1483, 1347, 4, 32, 0, 0)
(44050, 936, 1188, 10, 44, 0, 1)
(55599, 1217, 202, 16, 26, 0, 0)
(57581, 1719, 1236, 10, 17, 0, 0)
(101141, 1767, 486, 10, 9, 0, 0)
(51598, 1820, 1416, 6, 24, 0, 0)
(99317, 1411, 556, 4, 43, 0, 0)
(109088, 1748, 576, 16, 32, 0, 0)
(93890, 687, 521, 10, 23, 0, 1)
(60775, 1748, 1131, 4, 15, 0, 0)
(19475, 1719, 576, 14, 31, 0, 0)
(12367, 579, 1102, 12, 14, 1, 1)
(25495, 1885, 936, 14, 47, 0, 0)
(50224, 539, 1411, 10, 32, 0, 0)
(24428, 183, 1676, 6, 35, 0, 0)
(69169, 1748, 1131, 12, 28, 0, 0)
(102662, 480, 858, 6, 24, 0, 0)
(84899, 1131, 1973, 6, 20, 0, 0)
(38293, 1556, 1651, 6, 7, 0, 0)
(96832, 390, 1112, 14, 33, 0, 0)
(15629, 202, 1188, 14, 27, 0, 0)
(102335, 1846, 1112, 12, 8, 0, 1)
(105688, 1824, 1763, 10, 47, 0, 0)
(64014, 544, 556, 14, 25, 0, 0)
(91171, 1297, 583, 4, 2, 0, 0)
(60793, 579, 521, 14, 10, 0, 0)
(96530, 390, 1160, 4, 19, 0, 0)
(28774, 576, 1719, 14, 20, 0, 0)
(57386, 1035, 687, 4, 14, 0, 0)
(38061, 1217, 98, 4, 20, 0, 0)
(104418, 76, 77, 10, 3, 0, 0)
(58728, 1024, 1102, 6, 9, 0, 0)
(21238, 61, 1820, 16, 8, 0, 0)
(36161, 1846, 1112, 4, 29, 0, 0)
(108221, 757, 1024, 14, 20, 0, 0)
(39230, 687, 497, 10, 36, 0, 1)
(81485, 1767, 1150, 12, 11, 0, 0)
(23382, 1035, 1150, 8, 9, 0, 0)
(66202, 579, 1411, 10, 32, 0, 0)
(43225, 1131, 431, 10, 30, 1, 0)
(87777, 1131, 1933, 8, 12, 0, 0)
(78334, 1188, 583, 8, 42, 0, 1)
(96782, 583, 1297, 10, 4, 0, 0)
(51741, 1778, 1024, 6, 24, 0, 0)
(85752, 999, 1973, 4, 29, 0, 0)
(29980, 480, 95, 4, 36, 0, 0)
(24721, 1676, 61, 4, 35, 0, 0)
(15335, 1973, 76, 8, 19, 0, 0)
(52297, 576, 1719, 10, 29, 0, 1)
(34107, 850, 137, 8, 1, 0, 0)
(71760, 1483, 555, 12, 49, 0, 0)
(27470, 1824, 1413, 10, 35, 1, 0)
(10708, 1689, 1778, 10, 3, 0, 0)
(86689, 1650, 850, 8, 40, 0, 0)
(97519, 1131, 544, 14, 41, 0, 0)
(21334, 1102, 1112, 16, 39, 0, 0)
(102528, 1676, 539, 6, 16, 0, 0)
(13135, 137, 1610, 6, 32, 1, 0)
(23482, 486, 555, 14, 4, 0, 0)
(85890, 1820, 976, 8, 44, 0, 1)
(31175, 1188, 579, 14, 3, 0, 0)
(20662, 328, 98, 4, 36, 1, 0)
(14670, 1970, 555, 8, 13, 1, 0)
(109800, 1413, 1188, 12, 44, 1, 0)
(46998, 539, 519, 14, 28, 0, 0)
(42735, 1188, 1160, 12, 17, 0, 0)
(32777, 1481, 757, 16, 32, 0, 0)
(76453, 576, 850, 10, 42, 0, 0)
(78429, 1346, 1497, 12, 43, 0, 0)
(96689, 976, 1217, 6, 40, 0, 0)
(21849, 519, 1139, 12, 22, 0, 0)
(76077, 1441, 1719, 14, 38, 0, 0)
(75770, 583, 1297, 8, 22, 0, 0)
(73607, 1416, 1970, 6, 47, 0, 0)
(107381, 521, 480, 14, 22, 0, 0)
(71059, 1139, 1131, 4, 7, 0, 0)
(31062, 519, 1933, 12, 32, 0, 0)
(33704, 1676, 1933, 12, 30, 0, 0)
(41930, 539, 544, 4, 44, 0, 0)
(98585, 1820, 579, 8, 13, 0, 0)
(42397, 1227, 936, 14, 44, 0, 0)
(78640, 137, 328, 8, 38, 0, 0)
(68538, 1763, 1217, 4, 5, 0, 0)
(97212, 1497, 834, 16, 5, 0, 0)
(41958, 1556, 858, 14, 35, 0, 0)
(55126, 1483, 486, 4, 35, 0, 0)
(79176, 1131, 1139, 8, 2, 0, 0)
(55876, 555, 1885, 16, 39, 0, 1)
(21584, 1650, 539, 4, 42, 0, 0)
(30453, 556, 95, 4, 31, 0, 0)
(94172, 183, 858, 16, 23, 0, 0)
(99883, 1139, 519, 14, 7, 0, 0)
(14438, 936, 1217, 8, 4, 0, 0)
(92720, 1497, 1411, 10, 24, 0, 0)
(53961, 480, 1035, 8, 16, 0, 1)
(93253, 1297, 1556, 6, 24, 0, 0)
(62322, 1411, 1347, 4, 29, 0, 0)
(76945, 1763, 486, 12, 19, 0, 0)
(57639, 1651, 1413, 10, 2, 0, 0)
(54885, 1035, 480, 12, 48, 0, 0)
(82592, 1933, 1411, 12, 13, 1, 1)
(82534, 1297, 497, 4, 37, 0, 1)
(14414, 486, 1160, 4, 9, 0, 0)
(104372, 1035, 61, 14, 25, 0, 0)
(88732, 1160, 1820, 4, 16, 0, 0)
(107703, 394, 18, 14, 48, 0, 0)
(93134, 1131, 61, 14, 26, 0, 0)
(98203, 1481, 431, 12, 26, 0, 0)
(35561, 1297, 202, 6, 13, 0, 0)
(13738, 1416, 757, 14, 3, 0, 0)
(101493, 1973, 95, 8, 21, 0, 0)
(94305, 76, 1139, 6, 40, 0, 1)
(34688, 1297, 1767, 4, 20, 0, 0)
(103755, 18, 1846, 8, 24, 0, 0)
(14804, 521, 579, 14, 9, 0, 0)
(80100, 1346, 1956, 16, 41, 0, 0)
(82694, 495, 1035, 12, 35, 0, 0)
(47463, 936, 1820, 6, 5, 0, 0)
(76225, 1347, 579, 16, 35, 0, 0)
(39281, 521, 1497, 16, 45, 0, 0)
(44929, 1411, 579, 4, 34, 0, 0)
(105262, 202, 1846, 6, 11, 0, 0)
(51023, 936, 1956, 10, 33, 0, 0)
(23936, 1139, 1441, 14, 29, 0, 0)
(45618, 390, 1483, 12, 17, 0, 0)
(51982, 539, 576, 10, 36, 0, 0)
(88707, 976, 1846, 16, 1, 1, 0)
(72049, 1297, 936, 6, 16, 0, 0)
(15163, 1160, 834, 12, 31, 0, 0)
(27550, 497, 1719, 6, 45, 0, 0)
(105666, 1676, 18, 4, 26, 0, 0)
(77152, 555, 1610, 6, 15, 0, 0)
(23080, 1411, 556, 12, 44, 1, 0)
(22539, 999, 1651, 10, 47, 0, 0)
(36289, 1610, 1131, 8, 10, 0, 0)
(19614, 1265, 431, 12, 3, 0, 0)
(21166, 1265, 1227, 4, 37, 0, 0)
(11794, 1483, 117, 16, 38, 0, 0)
(74634, 137, 539, 12, 23, 0, 0)
(108332, 1680, 76, 6, 18, 0, 0)
(59367, 1416, 1689, 6, 35, 0, 0)
(60606, 1497, 394, 6, 23, 0, 0)
(39472, 1820, 61, 14, 15, 0, 0)
(72572, 1689, 1973, 12, 43, 0, 0)
(66741, 834, 1347, 10, 42, 0, 0)
(78773, 1885, 1413, 12, 22, 0, 0)
(41191, 152, 1680, 12, 18, 1, 0)
(36660, 1538, 1441, 8, 26, 0, 1)
(55127, 1265, 495, 8, 30, 0, 1)
(77155, 1188, 1556, 8, 12, 0, 0)
(87065, 431, 1265, 14, 42, 0, 0)
(56475, 555, 1035, 16, 38, 0, 0)
(81026, 1497, 1112, 14, 22, 0, 0)
(102397, 1610, 117, 12, 39, 0, 0)
(24522, 1139, 76, 12, 13, 0, 0)
(86905, 1885, 1748, 4, 39, 0, 0)
(58638, 1227, 18, 6, 36, 0, 0)
(37092, 98, 1885, 8, 28, 1, 0)
(10454, 77, 1188, 4, 42, 0, 0)
(28915, 95, 687, 16, 10, 0, 0)
(71821, 117, 76, 4, 23, 0, 0)
(42251, 394, 1956, 8, 28, 0, 1)
(106677, 1160, 390, 10, 29, 0, 0)
(90130, 555, 1970, 8, 16, 0, 0)
(106450, 1035, 77, 12, 2, 0, 0)
(57637, 1217, 1763, 16, 14, 0, 0)
(30681, 544, 976, 4, 47, 0, 0)
(60689, 1265, 579, 6, 42, 0, 1)
(45432, 1651, 137, 10, 26, 0, 0)
(65617, 519, 1102, 4, 19, 0, 0)
(95869, 936, 1820, 16, 31, 0, 1)
(29605, 394, 1973, 12, 9, 0, 0)
(58907, 152, 1139, 8, 35, 0, 0)
(37190, 521, 1112, 12, 5, 0, 0)
(42670, 95, 183, 16, 45, 1, 0)
(16307, 1650, 544, 8, 38, 1, 0)
(92268, 834, 1416, 12, 14, 1, 0)
(30441, 1556, 1297, 6, 11, 0, 0)
(33919, 18, 1824, 14, 47, 0, 0)
(50553, 519, 1347, 14, 47, 0, 0)
(99284, 1680, 1885, 10, 35, 0, 0)
(106574, 1139, 76, 8, 21, 0, 0)
(107330, 1676, 1767, 16, 14, 0, 0)
(56713, 183, 1411, 14, 3, 0, 0)
(84934, 850, 1416, 6, 34, 1, 0)
(24751, 1112, 1188, 12, 43, 0, 0)
(21593, 576, 1139, 14, 7, 0, 0)
(93582, 1763, 1778, 4, 7, 0, 0)
(37549, 431, 394, 12, 2, 0, 0)
(97350, 497, 687, 10, 7, 0, 0)
(14172, 519, 1933, 8, 12, 0, 0)
(63352, 98, 1970, 10, 32, 0, 0)
(105604, 999, 1411, 8, 16, 0, 0)
(49828, 1035, 117, 16, 27, 0, 0)
(68854, 328, 18, 16, 4, 0, 0)
(17470, 1236, 1719, 8, 10, 0, 1)
(18175, 1131, 183, 16, 22, 0, 0)
(59650, 519, 431, 10, 23, 0, 1)
(36537, 183, 1651, 6, 11, 1, 0)
(49796, 519, 1139, 6, 35, 0, 0)
(75538, 999, 1297, 4, 27, 1, 0)
(10087, 1778, 579, 16, 12, 0, 1)
(14668, 1139, 519, 14, 12, 0, 0)
(49426, 579, 858, 14, 12, 0, 1)
(50534, 394, 1956, 16, 23, 0, 0)
(107146, 480, 76, 12, 47, 0, 0)
(108261, 1538, 1160, 4, 22, 0, 1)
(104514, 98, 757, 10, 3, 0, 0)
(52267, 394, 1191, 12, 9, 0, 1)
(92566, 757, 1481, 14, 30, 0, 0)
(85242, 1885, 544, 14, 4, 0, 1)
(58863, 1651, 1112, 6, 1, 0, 0)
(43406, 1824, 1767, 14, 42, 0, 0)
(15812, 137, 1112, 16, 9, 0, 0)
(81916, 95, 555, 6, 45, 0, 0)
(13777, 519, 1973, 6, 38, 0, 0)
(102755, 576, 1689, 4, 29, 0, 0)
(25721, 1227, 1265, 4, 9, 0, 0)
(84074, 1150, 1719, 8, 11, 1, 0)
(36758, 152, 555, 8, 33, 0, 0)
(47349, 1650, 1719, 6, 11, 0, 0)
(62637, 1767, 757, 16, 32, 0, 0)
(39636, 328, 1416, 12, 4, 1, 0)
(41307, 519, 1139, 4, 34, 0, 0)
(99961, 1820, 61, 16, 30, 0, 0)
(31152, 1689, 1748, 8, 2, 0, 0)
(37537, 1778, 1689, 8, 3, 0, 0)
(49792, 390, 936, 14, 9, 0, 0)
(77065, 834, 1416, 10, 44, 0, 0)
(10926, 1956, 1610, 16, 39, 0, 0)
(37977, 555, 850, 4, 41, 0, 0)
(43038, 936, 328, 8, 6, 1, 0)
(44587, 1416, 1651, 16, 2, 0, 0)
(90232, 1112, 521, 12, 44, 1, 1)
(17141, 1160, 1227, 6, 19, 0, 0)
(53325, 555, 1610, 14, 47, 0, 0)
(33359, 61, 1227, 16, 44, 0, 0)
(32236, 1236, 1441, 12, 26, 0, 0)
(73409, 687, 1538, 16, 22, 0, 0)
(84155, 1885, 98, 16, 10, 1, 0)
(84134, 77, 521, 4, 43, 0, 0)
(68091, 556, 1035, 6, 36, 0, 0)
(91106, 1651, 18, 16, 19, 0, 0)
(25773, 1227, 556, 10, 39, 0, 0)
(99274, 497, 1846, 4, 21, 0, 0)
(37155, 1160, 1297, 6, 13, 1, 0)
(26703, 1824, 1610, 6, 18, 1, 0)
(35923, 1347, 579, 12, 7, 0, 0)
(46681, 1191, 1610, 10, 48, 0, 0)
(48063, 1035, 1347, 14, 29, 0, 0)
(39962, 556, 1188, 16, 1, 0, 0)
(109076, 77, 1265, 4, 40, 0, 0)
(26081, 1227, 1556, 10, 24, 0, 0)
(42898, 544, 1413, 12, 26, 0, 0)
(83252, 495, 1676, 6, 17, 0, 0)
(18000, 495, 936, 12, 43, 0, 0)
(10732, 850, 1236, 6, 23, 0, 0)
(107812, 834, 1160, 12, 11, 0, 0)
(72647, 1748, 1441, 6, 18, 0, 0)
(30985, 1227, 936, 10, 30, 1, 0)
(64901, 1416, 1191, 4, 19, 0, 0)
(53205, 1024, 1188, 14, 23, 0, 1)
(30929, 858, 61, 12, 6, 0, 1)
(82106, 1719, 1970, 4, 10, 0, 0)
(107857, 1651, 98, 6, 22, 0, 0)
(51679, 495, 98, 10, 20, 0, 0)
(88127, 1651, 137, 4, 21, 1, 0)
(57821, 1676, 202, 8, 28, 0, 0)
(59390, 1538, 1024, 14, 25, 1, 0)
(65181, 1651, 183, 12, 21, 0, 0)
(38812, 519, 1933, 16, 37, 0, 0)
(38028, 486, 1556, 14, 6, 0, 0)
(61352, 1956, 1024, 16, 31, 0, 0)
(85429, 1150, 1035, 10, 38, 0, 0)
(71131, 583, 1676, 8, 46, 0, 0)
(49339, 1227, 583, 6, 31, 0, 0)
(45263, 1483, 1102, 10, 2, 0, 0)
(22358, 152, 555, 6, 35, 0, 0)
(49946, 519, 1933, 10, 1, 0, 1)
(108727, 61, 1035, 16, 33, 0, 0)
(31525, 1035, 1191, 4, 30, 0, 0)
(69546, 1651, 183, 16, 48, 0, 0)
(15171, 1956, 1411, 4, 16, 1, 1)
(20173, 1767, 1824, 16, 30, 0, 0)
(109502, 431, 1411, 8, 22, 0, 0)
(14653, 999, 1411, 10, 26, 0, 0)
(14551, 1411, 1778, 8, 6, 1, 0)
(74227, 1824, 18, 6, 3, 0, 0)
(50150, 61, 521, 14, 26, 0, 1)
(104085, 1956, 1411, 16, 17, 0, 0)
(37209, 1846, 583, 10, 25, 0, 0)
(54429, 687, 1346, 12, 25, 0, 0)
(53699, 1973, 495, 10, 34, 0, 0)
(28137, 1676, 183, 12, 23, 0, 0)
(47489, 76, 1956, 10, 15, 0, 0)
(78745, 1102, 521, 16, 17, 0, 0)
(60889, 1227, 1689, 16, 42, 0, 1)
(45722, 1680, 495, 14, 41, 0, 0)
(86413, 1441, 1973, 4, 13, 0, 0)
(33882, 18, 1297, 14, 13, 0, 0)
(32173, 1651, 1413, 12, 35, 0, 0)
(80030, 98, 1217, 12, 30, 1, 0)
(48743, 1556, 1778, 16, 48, 0, 0)
(43047, 1150, 1024, 6, 24, 0, 0)
(23365, 77, 1411, 8, 20, 0, 0)
(95413, 1650, 850, 14, 12, 0, 0)
(32591, 579, 1820, 6, 32, 0, 0)
(19315, 1719, 328, 4, 42, 0, 0)
(74669, 1610, 117, 6, 29, 0, 0)
(72807, 544, 999, 8, 16, 0, 0)
(10596, 98, 1820, 16, 3, 0, 0)
(97311, 579, 1102, 10, 45, 0, 0)
(46796, 1265, 495, 6, 27, 0, 0)
(32402, 579, 76, 4, 9, 0, 0)
(37966, 1188, 497, 10, 40, 0, 0)
(77316, 1411, 579, 10, 19, 0, 0)
(79688, 1441, 1719, 6, 43, 0, 1)
(97668, 556, 1846, 10, 1, 1, 1)
(86376, 1416, 1297, 4, 26, 0, 0)
(64334, 1778, 1767, 6, 23, 0, 0)
(103913, 858, 61, 8, 35, 0, 0)
(96210, 834, 1497, 6, 1, 0, 0)
(69775, 1131, 1973, 16, 18, 0, 1)
(53827, 1035, 1139, 10, 5, 0, 0)
(25323, 183, 1651, 14, 9, 0, 0)
(93825, 1778, 583, 10, 45, 0, 0)
(83528, 480, 519, 10, 39, 0, 0)
(45244, 936, 1778, 4, 8, 0, 0)
(27105, 583, 1102, 8, 45, 0, 0)
(102474, 1217, 1556, 8, 45, 0, 0)
(98583, 1556, 1217, 10, 31, 0, 0)
(43839, 1676, 936, 6, 18, 1, 0)
(65944, 583, 1824, 6, 46, 0, 0)
(18470, 519, 1973, 16, 17, 0, 0)
(92464, 976, 521, 12, 9, 0, 0)
(20402, 394, 1973, 16, 10, 0, 0)
(72201, 61, 1035, 16, 14, 0, 0)
(104667, 117, 576, 8, 12, 0, 0)
(102533, 1297, 1024, 4, 25, 0, 0)
(22497, 1441, 137, 8, 9, 0, 0)
(29452, 1297, 137, 8, 10, 0, 0)
(13110, 77, 1846, 6, 46, 0, 0)
(105709, 98, 1188, 10, 25, 0, 1)
(30781, 976, 521, 16, 16, 0, 0)
(17041, 1778, 61, 8, 43, 0, 0)
(73569, 1778, 579, 8, 23, 0, 0)
(105788, 394, 936, 10, 18, 0, 0)
(39006, 1416, 1846, 14, 38, 0, 0)
(53082, 850, 202, 6, 49, 0, 0)
(103878, 1191, 1411, 10, 24, 0, 0)
(81381, 583, 1188, 4, 9, 0, 0)
(76984, 61, 1676, 10, 40, 0, 1)
(74575, 1236, 1441, 14, 33, 0, 0)
(107977, 1846, 1112, 16, 31, 0, 0)
(85595, 1188, 1024, 12, 3, 1, 0)
(69982, 556, 1265, 16, 36, 0, 0)
(82147, 486, 544, 16, 25, 0, 0)
(80668, 1297, 18, 6, 12, 1, 0)
(104166, 1778, 850, 6, 48, 0, 0)
(50219, 1846, 202, 4, 38, 0, 0)
(95571, 1150, 1680, 16, 16, 0, 1)
(64943, 1748, 1346, 10, 24, 0, 1)
(68567, 1347, 850, 12, 34, 0, 0)
(88166, 1413, 858, 8, 8, 0, 1)
(31844, 76, 117, 16, 30, 0, 0)
(25928, 1824, 98, 4, 47, 0, 1)
(60309, 18, 1610, 10, 17, 0, 0)
(73900, 76, 579, 4, 3, 0, 1)
(36553, 1676, 999, 8, 1, 0, 0)
(30947, 1973, 152, 6, 23, 0, 0)
(71295, 1778, 556, 4, 21, 0, 0)
(89804, 1483, 1191, 8, 7, 0, 0)
(19165, 1346, 1956, 14, 34, 0, 0)
(71637, 1610, 18, 14, 20, 0, 0)
(25516, 579, 1227, 6, 4, 0, 0)
(59893, 1481, 1676, 16, 49, 1, 0)
(42984, 576, 1719, 14, 34, 0, 1)
(37297, 1346, 1139, 6, 48, 1, 0)
(49534, 519, 1719, 16, 45, 0, 1)
(63823, 1188, 1112, 16, 19, 0, 0)
(33432, 480, 1676, 8, 39, 0, 1)
(47170, 1763, 544, 4, 17, 0, 0)
(59411, 583, 1778, 12, 27, 0, 0)
(43350, 1346, 1748, 10, 42, 0, 0)
(101549, 1441, 1956, 14, 29, 0, 0)
(66778, 1413, 757, 8, 2, 1, 0)
(30550, 1610, 18, 16, 32, 0, 0)
(13364, 583, 1411, 12, 42, 0, 1)
(42040, 497, 539, 12, 39, 1, 0)
(76640, 1824, 936, 12, 31, 0, 0)
(26467, 583, 95, 10, 6, 0, 0)
(57219, 497, 579, 4, 29, 0, 0)
(92641, 556, 1188, 6, 35, 0, 0)
(86077, 1820, 1413, 16, 1, 0, 0)
(40784, 1131, 544, 12, 13, 0, 0)
(27581, 1413, 1188, 16, 36, 0, 0)
(51328, 1112, 1131, 14, 14, 0, 1)
(69092, 95, 1719, 10, 49, 0, 0)
(47145, 1139, 152, 8, 45, 0, 0)
(79765, 850, 1763, 8, 10, 0, 0)
(105820, 1610, 1139, 10, 35, 0, 0)
(66213, 1650, 850, 16, 34, 0, 0)
(81369, 390, 1441, 10, 16, 0, 1)
(42958, 1139, 76, 12, 42, 0, 0)
(16488, 1102, 1112, 8, 27, 0, 0)
(97085, 1416, 1297, 12, 43, 0, 0)
(32194, 1778, 1556, 10, 17, 0, 0)
(24518, 495, 1024, 12, 34, 0, 0)
(100836, 1227, 1767, 6, 47, 0, 1)
(99272, 1035, 61, 6, 37, 0, 0)
(24046, 1719, 1689, 4, 16, 0, 0)
(28757, 579, 576, 14, 44, 0, 0)
(95354, 1676, 61, 6, 42, 0, 0)
(109877, 183, 1131, 14, 29, 0, 1)
(10116, 137, 1846, 4, 35, 0, 0)
(44814, 1824, 583, 10, 38, 0, 0)
(64623, 1885, 1413, 12, 46, 0, 0)
(32635, 1188, 18, 10, 22, 0, 0)
(12359, 328, 117, 6, 28, 0, 0)
(67641, 76, 77, 12, 10, 1, 0)
(86089, 1689, 117, 16, 11, 1, 0)
(37987, 1767, 1217, 16, 18, 0, 0)
(104606, 583, 1824, 6, 29, 0, 0)
(36375, 390, 1112, 14, 25, 0, 0)
(100220, 1411, 1778, 10, 35, 0, 0)
(64954, 1481, 1680, 10, 20, 1, 0)
(53858, 95, 61, 10, 25, 0, 0)
(47365, 1139, 1441, 14, 22, 0, 0)
(48371, 1188, 936, 6, 10, 0, 0)
(14102, 117, 1346, 6, 43, 0, 0)
(93507, 1973, 1236, 10, 10, 0, 0)
(61472, 1846, 137, 4, 15, 0, 0)
(25894, 202, 858, 12, 3, 1, 0)
(63255, 497, 1191, 6, 49, 0, 0)
(72013, 1102, 1112, 12, 42, 0, 0)
(72319, 1767, 1102, 4, 46, 0, 0)
(96196, 486, 1680, 6, 2, 0, 0)
(66902, 1650, 1748, 16, 2, 0, 0)
(56674, 555, 1411, 16, 44, 0, 0)
(60594, 576, 1297, 12, 18, 0, 0)
(103351, 1885, 1024, 12, 8, 0, 0)
(58583, 61, 76, 14, 30, 0, 0)
(49787, 1497, 95, 16, 31, 0, 0)
(29717, 1035, 1538, 14, 2, 0, 1)
(66666, 1680, 76, 14, 28, 0, 0)
(75084, 1689, 1160, 16, 7, 0, 0)
(30844, 497, 757, 16, 21, 0, 0)
(50644, 328, 1347, 12, 32, 0, 0)
(47413, 757, 202, 4, 20, 1, 0)
(95583, 480, 936, 6, 34, 1, 0)
(19947, 1680, 576, 4, 32, 0, 0)
(39474, 1933, 1411, 12, 25, 0, 0)
(13341, 1112, 1131, 8, 3, 1, 1)
(100890, 1416, 539, 10, 32, 0, 0)
(74136, 61, 1778, 14, 20, 0, 1)
(70083, 1024, 1651, 10, 5, 0, 0)
(31266, 480, 1483, 8, 42, 0, 0)
(47289, 1680, 328, 16, 10, 0, 1)
(24194, 117, 576, 6, 9, 0, 0)
(40572, 544, 137, 14, 22, 0, 0)
(90502, 394, 1191, 8, 26, 0, 1)
(32008, 1556, 1956, 14, 9, 0, 0)
(50231, 1160, 1689, 6, 38, 0, 0)
(26232, 556, 521, 6, 10, 0, 0)
(16636, 555, 1650, 10, 35, 0, 0)
(95705, 486, 1160, 4, 7, 0, 0)
(77096, 1719, 1441, 4, 43, 0, 0)
(66448, 519, 1719, 6, 20, 0, 0)
(70350, 576, 61, 8, 30, 0, 0)
(87699, 1933, 1483, 14, 38, 0, 0)
(84896, 858, 1413, 16, 22, 0, 0)
(36059, 1188, 137, 10, 47, 0, 0)
(49579, 394, 936, 10, 45, 1, 0)
(85971, 1297, 1416, 10, 39, 0, 0)
(58726, 1689, 497, 16, 11, 0, 0)
(22595, 1265, 1191, 12, 12, 0, 1)
(34293, 1346, 539, 4, 48, 0, 0)
(42940, 1970, 1719, 14, 18, 1, 0)
(17245, 521, 1748, 16, 41, 0, 0)
(16446, 999, 1651, 12, 36, 0, 0)
(105939, 1347, 1483, 12, 37, 0, 0)
(106444, 1236, 1846, 8, 44, 0, 0)
(103286, 539, 1265, 8, 11, 0, 1)
(26113, 1970, 18, 12, 37, 0, 0)
(57357, 1767, 486, 14, 4, 0, 0)
(24255, 519, 1347, 14, 12, 0, 1)
(54887, 1297, 1112, 12, 24, 0, 0)
(49664, 1885, 117, 16, 32, 0, 0)
(69985, 497, 61, 4, 35, 0, 0)
(12144, 1112, 1227, 8, 4, 0, 0)
(36154, 1411, 976, 4, 37, 0, 0)
(109226, 1413, 1970, 4, 31, 1, 0)
(22939, 687, 1131, 8, 42, 0, 1)
(64692, 1441, 1719, 6, 23, 0, 0)
(107658, 1483, 539, 4, 5, 1, 0)
(76712, 1413, 1297, 6, 33, 1, 1)
(65120, 1236, 1846, 6, 38, 0, 0)
(26772, 495, 1188, 12, 25, 0, 0)
(104994, 1441, 1191, 14, 1, 0, 0)
(34195, 1676, 137, 6, 45, 0, 0)
(22575, 1933, 1676, 10, 38, 0, 0)
(15201, 1483, 1680, 10, 29, 0, 0)
(46393, 1970, 98, 6, 22, 0, 0)
(71778, 1102, 834, 14, 28, 0, 0)
(93043, 1689, 1131, 12, 38, 1, 0)
(28987, 583, 1188, 4, 49, 0, 0)
(100579, 1217, 1413, 8, 1, 0, 0)
(107165, 328, 936, 16, 28, 0, 0)
(90528, 1846, 98, 8, 30, 0, 0)
(95547, 95, 1497, 16, 34, 0, 0)
(22684, 486, 555, 4, 16, 1, 0)
(107934, 687, 521, 14, 34, 0, 0)
(12742, 390, 1441, 10, 7, 0, 0)
(40937, 1188, 202, 8, 33, 0, 0)
(64729, 98, 1778, 14, 23, 0, 0)
(34929, 61, 1131, 6, 39, 0, 0)
(65515, 1102, 583, 4, 12, 0, 0)
(83194, 202, 539, 10, 10, 0, 1)
(61491, 137, 1610, 16, 10, 0, 0)
(48429, 1346, 431, 6, 25, 0, 0)
(17265, 1933, 95, 4, 38, 0, 0)
(107733, 544, 1481, 10, 36, 0, 0)
(66800, 1188, 936, 6, 15, 0, 0)
(11828, 1767, 1970, 8, 44, 0, 0)
(44150, 431, 521, 6, 5, 0, 0)
(37580, 1139, 152, 6, 46, 0, 0)
