#(id,from,to,speed,planTime)
(10821, 24, 3, 4, 2)
(10822, 36, 3, 2, 4)
(10823, 32, 4, 2, 2)
(10824, 22, 4, 6, 2)
(10825, 29, 2, 4, 1)
(10826, 6, 34, 4, 2)
(10827, 16, 34, 6, 2)
(10828, 28, 3, 2, 6)
(10829, 3, 32, 6, 5)
(10830, 14, 34, 2, 5)
(10831, 6, 27, 4, 4)
(10832, 31, 6, 4, 1)
(10833, 15, 36, 4, 2)
(10834, 34, 12, 2, 2)
(10835, 28, 8, 6, 5)
(10836, 3, 24, 6, 2)
(10837, 16, 36, 6, 1)
(10838, 1, 35, 2, 5)
(10839, 36, 17, 2, 5)
(10840, 18, 36, 2, 2)
(10841, 16, 34, 2, 3)
(10842, 7, 31, 2, 5)
(10843, 3, 25, 6, 1)
(10844, 28, 6, 6, 3)
(10845, 21, 2, 4, 5)
(10846, 11, 36, 6, 3)
(10847, 1, 25, 6, 3)
(10848, 7, 34, 6, 5)
(10849, 25, 1, 6, 2)
(10850, 11, 30, 6, 1)
(10851, 10, 32, 4, 6)
(10852, 27, 2, 4, 2)
(10853, 22, 4, 4, 2)
(10854, 20, 2, 6, 4)
(10855, 12, 34, 2, 3)
(10856, 10, 31, 6, 2)
(10857, 10, 35, 6, 6)
(10858, 9, 29, 2, 5)
(10859, 6, 24, 6, 1)
(10860, 21, 2, 2, 2)
(10861, 16, 36, 4, 4)
(10862, 3, 34, 2, 5)
(10863, 25, 1, 2, 2)
(10864, 8, 33, 6, 3)
(10865, 35, 7, 2, 3)
(10866, 24, 5, 6, 4)
(10867, 7, 30, 4, 4)
(10868, 16, 36, 4, 4)
(10869, 15, 34, 6, 4)
(10870, 32, 14, 4, 6)
(10871, 8, 28, 4, 3)
(10872, 16, 36, 6, 2)
(10873, 22, 2, 4, 4)
(10874, 22, 3, 6, 5)
(10875, 14, 36, 4, 4)
(10876, 19, 1, 2, 4)
(10877, 26, 1, 4, 6)
(10878, 6, 32, 6, 4)
(10879, 16, 35, 2, 5)
(10880, 17, 35, 4, 5)
(10881, 8, 34, 2, 5)
(10882, 6, 33, 2, 1)
(10883, 21, 2, 4, 4)
(10884, 3, 27, 4, 3)
(10885, 31, 11, 2, 4)
(10886, 35, 9, 2, 1)
(10887, 36, 12, 6, 2)
(10888, 27, 5, 4, 4)
(10889, 23, 1, 4, 2)
(10890, 15, 34, 6, 1)
(10891, 19, 1, 4, 6)
(10892, 22, 2, 4, 5)
(10893, 34, 3, 6, 3)
(10894, 26, 7, 6, 2)
(10895, 27, 9, 6, 4)
(10896, 1, 19, 2, 5)
(10897, 21, 3, 6, 6)
(10898, 8, 35, 4, 5)
(10899, 2, 20, 6, 2)
(10900, 10, 32, 6, 2)
(10901, 21, 3, 4, 3)
(10902, 30, 5, 6, 5)
(10903, 1, 29, 6, 2)
(10904, 7, 32, 2, 4)
(10905, 11, 32, 2, 1)
(10906, 5, 26, 6, 4)
(10907, 21, 2, 2, 4)
(10908, 33, 10, 4, 1)
(10909, 23, 2, 4, 6)
(10910, 31, 3, 4, 5)
(10911, 1, 36, 2, 5)
(10912, 34, 1, 6, 1)
(10913, 20, 1, 2, 5)
(10914, 20, 2, 4, 1)
(10915, 5, 28, 2, 1)
(10916, 8, 29, 6, 5)
(10917, 10, 30, 2, 2)
(10918, 5, 27, 2, 2)
(10919, 22, 1, 2, 5)
(10920, 5, 32, 6, 2)
(10921, 31, 4, 4, 1)
(10922, 11, 32, 6, 6)
(10923, 5, 31, 2, 3)
(10924, 30, 5, 2, 3)
(10925, 15, 35, 2, 4)
(10926, 36, 18, 6, 2)
(10927, 25, 5, 2, 2)
(10928, 33, 8, 4, 1)
(10929, 2, 32, 6, 2)
(10930, 21, 1, 4, 6)
(10931, 19, 1, 2, 4)
(10932, 22, 4, 4, 2)
(10933, 25, 3, 2, 6)
(10934, 21, 3, 6, 1)
(10935, 20, 2, 6, 4)
(10936, 3, 22, 2, 5)
(10937, 26, 7, 6, 6)
(10938, 20, 2, 4, 1)
(10939, 32, 10, 4, 1)
(10940, 16, 35, 2, 6)
(10941, 14, 34, 2, 3)
(10942, 21, 1, 6, 6)
(10943, 4, 28, 6, 5)
(10944, 22, 2, 4, 5)
(10945, 22, 1, 6, 6)
(10946, 1, 35, 2, 6)
(10947, 21, 2, 6, 6)
(10948, 18, 36, 6, 5)
(10949, 24, 6, 2, 1)
(10950, 29, 10, 2, 1)
(10951, 32, 9, 2, 2)
(10952, 21, 1, 2, 4)
(10953, 31, 1, 6, 4)
(10954, 16, 34, 4, 1)
(10955, 10, 29, 4, 4)
(10956, 19, 1, 2, 6)
(10957, 6, 31, 4, 1)
(10958, 35, 17, 2, 1)
(10959, 3, 31, 4, 3)
(10960, 34, 15, 4, 4)
(10961, 29, 5, 6, 3)
(10962, 1, 19, 4, 6)
(10963, 27, 1, 6, 5)
(10964, 2, 32, 4, 4)
(10965, 15, 35, 2, 5)
(10966, 5, 31, 2, 4)
(10967, 4, 23, 6, 3)
(10968, 34, 5, 2, 3)
(10969, 33, 7, 4, 3)
(10970, 35, 13, 2, 4)
(10971, 11, 35, 6, 3)
(10972, 29, 6, 6, 6)
(10973, 29, 11, 2, 4)
(10974, 4, 24, 2, 6)
(10975, 26, 5, 2, 2)
(10976, 28, 6, 4, 6)
(10977, 10, 28, 4, 1)
(10978, 31, 6, 4, 4)
(10979, 36, 18, 4, 2)
(10980, 16, 36, 6, 5)
(10981, 1, 26, 2, 1)
(10982, 36, 16, 4, 6)
(10983, 3, 32, 2, 6)
(10984, 19, 1, 2, 1)
(10985, 4, 33, 6, 4)
(10986, 36, 1, 4, 1)
(10987, 30, 11, 4, 3)
(10988, 10, 29, 2, 4)
(10989, 10, 35, 6, 3)
(10990, 26, 5, 2, 6)
(10991, 26, 6, 2, 2)
(10992, 12, 36, 6, 3)
(10993, 28, 1, 6, 5)
(10994, 1, 36, 6, 2)
(10995, 20, 1, 4, 1)
(10996, 11, 33, 6, 4)
(10997, 8, 30, 2, 4)
(10998, 22, 2, 4, 3)
(10999, 12, 31, 6, 1)
(11000, 10, 32, 6, 2)
(11001, 33, 11, 6, 6)
(11002, 24, 6, 4, 3)
(11003, 1, 32, 6, 2)
(11004, 18, 36, 2, 6)
(11005, 10, 33, 4, 2)
(11006, 15, 33, 2, 2)
(11007, 13, 31, 6, 1)
(11008, 16, 36, 4, 3)
(11009, 14, 34, 4, 1)
(11010, 8, 36, 2, 4)
(11011, 24, 6, 2, 4)
(11012, 32, 9, 2, 5)
(11013, 16, 35, 6, 4)
(11014, 3, 22, 2, 6)
(11015, 10, 33, 6, 6)
(11016, 35, 16, 4, 4)
(11017, 35, 9, 6, 4)
(11018, 34, 5, 4, 2)
(11019, 11, 30, 4, 6)
(11020, 16, 34, 2, 4)
(11021, 34, 2, 2, 1)
(11022, 3, 35, 6, 5)
(11023, 10, 28, 4, 2)
(11024, 13, 31, 4, 3)
(11025, 27, 8, 6, 4)
(11026, 1, 30, 2, 4)
(11027, 15, 33, 4, 5)
(11028, 7, 36, 4, 1)
(11029, 23, 4, 4, 2)
(11030, 14, 36, 6, 2)
(11031, 34, 15, 4, 2)
(11032, 19, 1, 6, 1)
(11033, 26, 1, 2, 2)
(11034, 8, 36, 4, 4)
(11035, 3, 27, 2, 2)
(11036, 20, 1, 4, 6)
(11037, 15, 33, 6, 1)
(11038, 13, 31, 6, 4)
(11039, 14, 35, 4, 4)
(11040, 3, 30, 6, 2)
(11041, 10, 34, 6, 5)
(11042, 12, 36, 6, 6)
(11043, 12, 35, 2, 6)
(11044, 1, 28, 6, 2)
(11045, 36, 16, 2, 4)
(11046, 33, 11, 4, 6)
(11047, 12, 36, 4, 6)
(11048, 33, 6, 2, 1)
(11049, 4, 22, 6, 4)
(11050, 28, 1, 2, 6)
(11051, 20, 1, 6, 2)
(11052, 21, 3, 4, 2)
(11053, 14, 33, 2, 4)
(11054, 32, 14, 4, 1)
(11055, 35, 4, 4, 2)
(11056, 26, 4, 2, 1)
(11057, 30, 11, 6, 2)
(11058, 19, 1, 6, 1)
(11059, 34, 15, 6, 2)
(11060, 13, 35, 6, 1)
(11061, 28, 6, 6, 5)
(11062, 16, 34, 2, 2)
(11063, 24, 5, 2, 5)
(11064, 34, 13, 4, 4)
(11065, 19, 1, 4, 1)
(11066, 14, 35, 4, 3)
(11067, 27, 7, 4, 6)
(11068, 19, 1, 4, 5)
(11069, 2, 27, 2, 4)
(11070, 32, 6, 4, 5)
(11071, 8, 34, 6, 6)
(11072, 14, 34, 4, 5)
(11073, 31, 10, 2, 4)
(11074, 33, 1, 6, 4)
(11075, 36, 16, 4, 5)
(11076, 11, 32, 6, 2)
(11077, 17, 35, 4, 1)
(11078, 34, 7, 4, 3)
(11079, 27, 7, 4, 1)
(11080, 30, 2, 6, 1)
(11081, 21, 2, 6, 2)
(11082, 21, 3, 6, 6)
(11083, 4, 26, 4, 4)
(11084, 29, 6, 6, 6)
(11085, 33, 3, 4, 3)
(11086, 31, 8, 6, 5)
(11087, 27, 3, 2, 1)
(11088, 15, 36, 2, 4)
(11089, 33, 6, 6, 5)
(11090, 34, 2, 2, 2)
(11091, 23, 2, 6, 3)
(11092, 9, 27, 2, 3)
(11093, 18, 36, 4, 1)
(11094, 4, 34, 2, 5)
(11095, 16, 35, 2, 2)
(11096, 5, 23, 2, 5)
(11097, 7, 36, 6, 3)
(11098, 29, 6, 6, 5)
(11099, 31, 13, 4, 5)
(11100, 33, 11, 6, 6)
(11101, 24, 6, 2, 2)
(11102, 33, 7, 2, 6)
(11103, 28, 6, 6, 3)
(11104, 8, 26, 6, 6)
(11105, 28, 9, 4, 5)
(11106, 30, 2, 4, 1)
(11107, 33, 4, 2, 1)
(11108, 35, 14, 2, 2)
(11109, 16, 34, 6, 2)
(11110, 24, 1, 2, 3)
(11111, 20, 1, 6, 5)
(11112, 11, 32, 4, 2)
(11113, 27, 5, 2, 1)
(11114, 22, 1, 6, 6)
(11115, 12, 32, 4, 6)
(11116, 8, 27, 2, 3)
(11117, 20, 1, 6, 2)
(11118, 26, 7, 2, 5)
(11119, 12, 36, 2, 4)
(11120, 34, 8, 4, 2)
(11121, 26, 3, 6, 4)
(11122, 19, 1, 4, 5)
(11123, 16, 34, 4, 1)
(11124, 27, 2, 4, 6)
(11125, 18, 36, 2, 5)
(11126, 17, 36, 4, 3)
(11127, 23, 1, 4, 1)
(11128, 14, 32, 2, 1)
(11129, 19, 1, 2, 5)
(11130, 12, 31, 6, 3)
(11131, 27, 1, 6, 2)
(11132, 21, 2, 6, 3)
(11133, 21, 1, 6, 4)
(11134, 33, 14, 6, 3)
(11135, 8, 26, 4, 2)
(11136, 34, 5, 6, 3)
(11137, 1, 29, 4, 4)
(11138, 23, 2, 6, 1)
(11139, 28, 1, 6, 5)
(11140, 25, 7, 6, 6)
(11141, 29, 1, 4, 5)
(11142, 28, 3, 4, 5)
(11143, 16, 36, 4, 6)
(11144, 10, 30, 4, 6)
(11145, 15, 34, 2, 1)
(11146, 2, 28, 6, 4)
(11147, 5, 29, 2, 5)
(11148, 8, 32, 2, 3)
(11149, 33, 7, 2, 4)
(11150, 4, 34, 6, 2)
(11151, 31, 13, 4, 5)
(11152, 20, 2, 6, 4)
(11153, 16, 34, 2, 5)
(11154, 12, 36, 6, 4)
(11155, 31, 13, 2, 4)
(11156, 17, 35, 4, 4)
(11157, 12, 33, 4, 4)
(11158, 9, 31, 6, 3)
(11159, 3, 21, 2, 6)
(11160, 5, 36, 6, 6)
(11161, 32, 12, 4, 3)
(11162, 3, 21, 2, 6)
(11163, 8, 30, 6, 6)
(11164, 5, 26, 2, 6)
(11165, 31, 12, 6, 5)
(11166, 21, 1, 6, 6)
(11167, 1, 24, 6, 5)
(11168, 16, 36, 4, 6)
(11169, 17, 35, 6, 3)
(11170, 6, 29, 4, 5)
(11171, 29, 7, 4, 1)
(11172, 14, 32, 6, 5)
(11173, 21, 2, 2, 2)
(11174, 13, 35, 2, 4)
(11175, 24, 5, 6, 1)
(11176, 7, 25, 6, 2)
(11177, 36, 1, 2, 5)
(11178, 16, 36, 2, 2)
(11179, 3, 21, 2, 1)
(11180, 4, 27, 4, 6)
(11181, 4, 32, 4, 4)
(11182, 25, 7, 2, 5)
(11183, 30, 10, 4, 1)
(11184, 7, 34, 4, 5)
(11185, 7, 34, 2, 4)
(11186, 22, 3, 2, 3)
(11187, 20, 1, 2, 1)
(11188, 2, 30, 4, 1)
(11189, 7, 28, 4, 2)
(11190, 31, 12, 2, 4)
(11191, 1, 31, 4, 6)
(11192, 21, 2, 6, 2)
(11193, 1, 19, 6, 3)
(11194, 5, 27, 2, 5)
(11195, 28, 1, 2, 6)
(11196, 11, 36, 6, 6)
(11197, 11, 31, 2, 1)
(11198, 11, 34, 2, 1)
(11199, 17, 36, 6, 1)
(11200, 12, 36, 4, 4)
(11201, 23, 3, 4, 1)
(11202, 10, 29, 4, 4)
(11203, 14, 35, 2, 2)
(11204, 26, 5, 2, 3)
(11205, 17, 36, 6, 4)
(11206, 3, 32, 6, 1)
(11207, 5, 28, 6, 3)
(11208, 30, 7, 6, 2)
(11209, 1, 36, 6, 1)
(11210, 6, 30, 4, 2)
(11211, 27, 4, 4, 6)
(11212, 21, 1, 2, 3)
(11213, 17, 36, 4, 2)
(11214, 7, 28, 6, 2)
(11215, 28, 7, 4, 5)
(11216, 12, 36, 4, 4)
(11217, 28, 8, 4, 1)
(11218, 8, 28, 2, 6)
(11219, 28, 5, 2, 4)
(11220, 35, 12, 4, 6)
(11221, 14, 36, 2, 4)
(11222, 7, 28, 2, 5)
(11223, 18, 36, 2, 1)
(11224, 34, 13, 2, 4)
(11225, 20, 1, 2, 5)
(11226, 36, 1, 2, 5)
(11227, 32, 5, 4, 5)
(11228, 18, 36, 4, 6)
(11229, 14, 34, 4, 3)
(11230, 24, 3, 2, 5)
(11231, 17, 36, 6, 2)
(11232, 10, 29, 4, 1)
(11233, 31, 4, 2, 6)
(11234, 12, 35, 4, 1)
(11235, 31, 5, 6, 3)
(11236, 23, 5, 4, 2)
(11237, 15, 35, 6, 3)
(11238, 19, 1, 6, 6)
(11239, 25, 5, 2, 3)
(11240, 22, 1, 6, 5)
(11241, 12, 32, 4, 3)
(11242, 12, 35, 6, 5)
(11243, 3, 26, 6, 6)
(11244, 18, 36, 6, 4)
(11245, 14, 32, 2, 3)
(11246, 24, 2, 2, 1)
(11247, 3, 27, 6, 2)
(11248, 35, 17, 2, 3)
(11249, 11, 30, 6, 5)
(11250, 17, 36, 2, 4)
(11251, 3, 35, 6, 1)
(11252, 11, 33, 6, 2)
(11253, 2, 27, 6, 2)
(11254, 1, 27, 2, 1)
(11255, 2, 21, 6, 1)
(11256, 9, 35, 6, 3)
(11257, 3, 33, 6, 4)
(11258, 15, 36, 2, 2)
(11259, 34, 7, 4, 2)
(11260, 8, 29, 4, 1)
(11261, 31, 5, 2, 6)
(11262, 4, 35, 6, 3)
(11263, 33, 11, 2, 2)
(11264, 25, 2, 4, 1)
(11265, 16, 34, 4, 4)
(11266, 35, 4, 2, 1)
(11267, 17, 35, 6, 1)
(11268, 36, 13, 6, 5)
(11269, 16, 36, 6, 5)
(11270, 16, 36, 6, 3)
(11271, 27, 2, 4, 1)
(11272, 31, 9, 4, 4)
(11273, 36, 16, 6, 3)
(11274, 6, 32, 2, 4)
(11275, 25, 3, 4, 3)
(11276, 16, 36, 2, 1)
(11277, 15, 34, 2, 3)
(11278, 23, 3, 2, 1)
(11279, 30, 1, 4, 2)
(11280, 17, 36, 6, 4)
(11281, 29, 3, 4, 2)
(11282, 36, 5, 4, 6)
(11283, 11, 31, 6, 4)
(11284, 4, 24, 6, 4)
(11285, 30, 3, 4, 2)
(11286, 26, 5, 6, 5)
(11287, 35, 9, 2, 3)
(11288, 24, 5, 4, 3)
(11289, 17, 36, 4, 2)
(11290, 24, 6, 6, 6)
(11291, 36, 1, 6, 4)
(11292, 4, 30, 6, 3)
(11293, 29, 7, 6, 5)
(11294, 20, 2, 4, 1)
(11295, 27, 2, 4, 6)
(11296, 14, 34, 4, 2)
(11297, 10, 33, 4, 1)
(11298, 31, 2, 2, 2)
(11299, 12, 35, 4, 3)
(11300, 10, 36, 4, 5)
(11301, 22, 1, 2, 2)
(11302, 34, 12, 4, 6)
(11303, 1, 22, 4, 4)
(11304, 20, 1, 6, 6)
(11305, 1, 25, 4, 4)
(11306, 18, 36, 2, 3)
(11307, 25, 7, 4, 3)
(11308, 10, 36, 6, 2)
(11309, 25, 5, 6, 3)
(11310, 21, 3, 6, 5)
(11311, 31, 1, 6, 2)
(11312, 34, 16, 2, 2)
(11313, 35, 15, 4, 2)
(11314, 3, 32, 6, 2)
(11315, 22, 4, 4, 6)
(11316, 22, 4, 6, 5)
(11317, 23, 1, 4, 6)
(11318, 11, 30, 4, 4)
(11319, 34, 16, 4, 6)
(11320, 36, 6, 2, 5)
(11321, 6, 36, 2, 2)
(11322, 25, 1, 6, 6)
(11323, 23, 4, 6, 4)
(11324, 7, 32, 4, 4)
(11325, 34, 16, 4, 3)
(11326, 33, 15, 4, 2)
(11327, 11, 32, 2, 1)
(11328, 10, 35, 6, 4)
(11329, 19, 1, 6, 3)
(11330, 36, 3, 6, 6)
(11331, 36, 4, 6, 3)
(11332, 21, 3, 2, 5)
(11333, 20, 1, 6, 5)
(11334, 28, 6, 4, 5)
(11335, 34, 2, 2, 1)
(11336, 9, 27, 2, 6)
(11337, 18, 36, 6, 1)
(11338, 31, 10, 6, 4)
(11339, 21, 2, 6, 5)
(11340, 26, 3, 2, 6)
(11341, 27, 3, 2, 6)
(11342, 15, 36, 6, 4)
(11343, 11, 30, 6, 1)
(11344, 1, 26, 2, 3)
(11345, 2, 21, 4, 4)
(11346, 31, 8, 2, 4)
(11347, 23, 1, 2, 3)
(11348, 24, 3, 6, 3)
(11349, 34, 7, 6, 3)
(11350, 10, 32, 2, 1)
(11351, 1, 33, 4, 6)
(11352, 36, 5, 6, 5)
(11353, 12, 33, 2, 5)
(11354, 34, 10, 4, 3)
(11355, 4, 23, 6, 6)
(11356, 2, 26, 6, 6)
(11357, 33, 1, 4, 3)
(11358, 2, 23, 6, 6)
(11359, 25, 3, 4, 4)
(11360, 21, 3, 2, 6)
(11361, 10, 34, 6, 3)
(11362, 30, 4, 4, 4)
(11363, 13, 34, 4, 5)
(11364, 8, 29, 2, 1)
(11365, 27, 3, 2, 2)
(11366, 3, 33, 2, 6)
(11367, 26, 8, 4, 6)
(11368, 6, 27, 2, 6)
(11369, 24, 3, 4, 2)
(11370, 16, 34, 4, 4)
(11371, 36, 1, 6, 1)
(11372, 10, 30, 2, 6)
(11373, 28, 2, 2, 4)
(11374, 26, 7, 4, 6)
(11375, 25, 7, 4, 3)
(11376, 18, 36, 2, 4)
(11377, 26, 6, 6, 2)
(11378, 10, 35, 2, 2)
(11379, 3, 21, 2, 6)
(11380, 27, 8, 6, 2)
(11381, 9, 27, 6, 5)
(11382, 10, 33, 4, 4)
(11383, 3, 24, 6, 3)
(11384, 18, 36, 4, 1)
(11385, 12, 30, 2, 3)
(11386, 30, 3, 4, 4)
(11387, 31, 13, 4, 2)
(11388, 32, 8, 4, 4)
(11389, 24, 4, 2, 2)
(11390, 4, 27, 4, 6)
(11391, 9, 32, 2, 3)
(11392, 24, 2, 4, 6)
(11393, 8, 33, 2, 5)
(11394, 1, 29, 4, 1)
(11395, 15, 36, 6, 3)
(11396, 13, 31, 2, 4)
(11397, 9, 28, 6, 2)
(11398, 13, 35, 2, 4)
(11399, 5, 33, 2, 6)
(11400, 8, 30, 4, 2)
(11401, 29, 9, 4, 5)
(11402, 11, 31, 2, 1)
(11403, 9, 35, 4, 4)
(11404, 2, 31, 6, 5)
(11405, 25, 6, 4, 2)
(11406, 36, 10, 6, 1)
(11407, 4, 28, 6, 6)
(11408, 26, 5, 4, 3)
(11409, 32, 11, 4, 4)
(11410, 36, 15, 6, 2)
(11411, 19, 1, 4, 2)
(11412, 28, 6, 6, 3)
(11413, 35, 13, 2, 5)
(11414, 26, 3, 6, 2)
(11415, 30, 5, 6, 6)
(11416, 15, 35, 6, 1)
(11417, 5, 33, 2, 2)
(11418, 33, 7, 2, 2)
(11419, 32, 5, 2, 3)
(11420, 7, 25, 4, 3)
(11421, 2, 26, 2, 3)
(11422, 28, 1, 6, 2)
(11423, 6, 29, 4, 4)
(11424, 13, 36, 4, 6)
(11425, 26, 7, 2, 5)
(11426, 26, 8, 4, 4)
(11427, 22, 3, 2, 5)
(11428, 9, 28, 4, 2)
(11429, 23, 3, 2, 6)
(11430, 19, 1, 6, 2)
(11431, 30, 6, 2, 2)
(11432, 2, 31, 4, 1)
(11433, 27, 7, 2, 3)
(11434, 18, 36, 4, 1)
(11435, 4, 22, 2, 4)
(11436, 9, 31, 2, 1)
(11437, 24, 6, 6, 4)
(11438, 1, 28, 6, 5)
(11439, 3, 21, 4, 2)
(11440, 18, 36, 6, 2)
(11441, 1, 25, 4, 2)
(11442, 12, 30, 2, 4)
(11443, 17, 36, 2, 1)
(11444, 29, 2, 4, 1)
(11445, 20, 2, 6, 6)
(11446, 2, 32, 6, 3)
(11447, 9, 28, 2, 5)
(11448, 1, 35, 2, 4)
(11449, 23, 1, 6, 3)
(11450, 36, 1, 4, 4)
(11451, 27, 5, 6, 2)
(11452, 26, 5, 2, 6)
(11453, 19, 1, 2, 3)
(11454, 18, 36, 2, 6)
(11455, 13, 35, 2, 3)
(11456, 21, 1, 4, 2)
(11457, 10, 28, 4, 3)
(11458, 29, 7, 2, 2)
(11459, 29, 10, 2, 5)
(11460, 13, 33, 2, 2)
(11461, 28, 2, 2, 2)
(11462, 25, 4, 2, 4)
(11463, 21, 2, 6, 3)
(11464, 14, 32, 6, 6)
(11465, 34, 9, 4, 6)
(11466, 19, 1, 6, 1)
(11467, 25, 4, 6, 5)
(11468, 10, 29, 4, 3)
(11469, 31, 8, 6, 6)
(11470, 11, 31, 6, 2)
(11471, 4, 31, 4, 4)
(11472, 9, 28, 2, 6)
(11473, 28, 2, 6, 4)
(11474, 34, 13, 6, 4)
(11475, 3, 22, 4, 6)
(11476, 23, 4, 6, 5)
(11477, 31, 7, 4, 6)
(11478, 6, 36, 2, 4)
(11479, 12, 30, 4, 1)
(11480, 22, 2, 6, 4)
(11481, 14, 34, 4, 6)
(11482, 5, 36, 4, 3)
(11483, 33, 1, 6, 3)
(11484, 12, 32, 4, 6)
(11485, 26, 1, 6, 5)
(11486, 25, 7, 4, 1)
(11487, 14, 34, 4, 5)
(11488, 5, 28, 6, 5)
(11489, 9, 27, 2, 5)
(11490, 30, 8, 6, 2)
(11491, 5, 33, 6, 1)
(11492, 24, 5, 4, 1)
(11493, 5, 25, 2, 3)
(11494, 2, 20, 2, 6)
(11495, 34, 12, 6, 4)
(11496, 19, 1, 4, 2)
(11497, 4, 23, 2, 2)
(11498, 12, 32, 4, 2)
(11499, 14, 36, 2, 4)
(11500, 14, 36, 6, 6)
(11501, 7, 25, 2, 6)
(11502, 5, 25, 6, 4)
(11503, 12, 36, 4, 5)
(11504, 5, 25, 6, 6)
(11505, 24, 5, 2, 3)
(11506, 12, 30, 2, 6)
(11507, 19, 1, 4, 4)
(11508, 28, 1, 4, 4)
(11509, 21, 3, 4, 2)
(11510, 2, 34, 2, 2)
(11511, 7, 33, 4, 2)
(11512, 33, 3, 4, 4)
(11513, 18, 36, 4, 1)
(11514, 23, 1, 6, 6)
(11515, 13, 31, 2, 6)
(11516, 24, 5, 6, 5)
(11517, 32, 5, 6, 4)
(11518, 22, 2, 6, 4)
(11519, 14, 36, 2, 5)
(11520, 13, 36, 2, 3)
(11521, 2, 32, 2, 2)
(11522, 3, 24, 6, 4)
(11523, 20, 1, 4, 2)
(11524, 28, 2, 4, 1)
(11525, 18, 36, 2, 6)
(11526, 4, 29, 6, 4)
(11527, 3, 25, 4, 5)
(11528, 19, 1, 6, 5)
(11529, 9, 36, 4, 2)
(11530, 28, 2, 4, 3)
(11531, 14, 32, 4, 1)
(11532, 17, 35, 6, 1)
(11533, 36, 16, 2, 5)
(11534, 36, 11, 2, 4)
(11535, 23, 5, 6, 4)
(11536, 23, 1, 6, 2)
(11537, 3, 27, 4, 6)
(11538, 10, 36, 2, 1)
(11539, 27, 2, 4, 4)
(11540, 7, 34, 4, 2)
(11541, 3, 21, 6, 4)
(11542, 30, 6, 6, 5)
(11543, 18, 36, 6, 6)
(11544, 32, 14, 2, 3)
(11545, 8, 29, 2, 4)
(11546, 30, 3, 4, 6)
(11547, 32, 5, 2, 2)
(11548, 4, 22, 2, 1)
(11549, 27, 2, 2, 1)
(11550, 28, 10, 4, 3)
(11551, 24, 4, 2, 5)
(11552, 6, 27, 6, 1)
(11553, 20, 2, 4, 3)
(11554, 24, 1, 6, 1)
(11555, 2, 32, 4, 3)
(11556, 36, 11, 2, 5)
(11557, 31, 2, 6, 2)
(11558, 35, 4, 4, 3)
(11559, 8, 32, 2, 3)
(11560, 33, 13, 6, 3)
(11561, 11, 32, 4, 5)
(11562, 13, 33, 2, 4)
(11563, 26, 8, 2, 4)
(11564, 35, 17, 2, 6)
(11565, 15, 35, 2, 1)
(11566, 19, 1, 2, 6)
(11567, 2, 33, 2, 2)
(11568, 4, 23, 4, 5)
(11569, 36, 18, 4, 3)
(11570, 32, 2, 2, 5)
(11571, 11, 30, 2, 2)
(11572, 23, 5, 6, 3)
(11573, 20, 1, 2, 1)
(11574, 4, 36, 6, 5)
(11575, 34, 10, 6, 5)
(11576, 10, 33, 2, 1)
(11577, 33, 10, 4, 1)
(11578, 36, 18, 2, 2)
(11579, 7, 30, 2, 5)
(11580, 28, 6, 6, 1)
(11581, 14, 33, 4, 1)
(11582, 7, 33, 4, 1)
(11583, 13, 35, 4, 5)
(11584, 22, 2, 6, 6)
(11585, 36, 7, 4, 6)
(11586, 14, 32, 4, 3)
(11587, 34, 16, 2, 3)
(11588, 22, 4, 6, 6)
(11589, 30, 8, 2, 1)
(11590, 1, 29, 2, 5)
(11591, 18, 36, 2, 6)
(11592, 27, 5, 2, 5)
(11593, 24, 6, 4, 3)
(11594, 35, 9, 4, 2)
(11595, 21, 2, 4, 5)
(11596, 7, 25, 4, 2)
(11597, 21, 2, 2, 6)
(11598, 28, 2, 6, 1)
(11599, 28, 1, 6, 4)
(11600, 30, 11, 6, 4)
(11601, 27, 4, 4, 2)
(11602, 6, 24, 2, 3)
(11603, 28, 3, 6, 2)
(11604, 28, 3, 6, 1)
(11605, 14, 35, 6, 1)
(11606, 1, 25, 6, 2)
(11607, 8, 28, 4, 4)
(11608, 26, 7, 2, 4)
(11609, 3, 24, 2, 4)
(11610, 9, 28, 2, 1)
(11611, 13, 32, 4, 5)
(11612, 2, 26, 6, 6)
(11613, 2, 25, 2, 2)
(11614, 1, 21, 2, 6)
(11615, 20, 2, 4, 1)
(11616, 10, 31, 2, 5)
(11617, 17, 35, 6, 2)
(11618, 24, 4, 2, 4)
(11619, 14, 32, 4, 1)
(11620, 14, 32, 4, 3)
(11621, 1, 21, 4, 1)
(11622, 14, 34, 2, 1)
(11623, 34, 3, 6, 2)
(11624, 22, 2, 6, 5)
(11625, 32, 11, 6, 5)
(11626, 8, 32, 2, 1)
(11627, 30, 3, 4, 2)
(11628, 9, 30, 4, 6)
(11629, 36, 13, 2, 2)
(11630, 15, 35, 2, 5)
(11631, 20, 2, 2, 5)
(11632, 13, 34, 2, 2)
(11633, 28, 10, 4, 2)
(11634, 8, 33, 6, 1)
(11635, 16, 35, 6, 3)
(11636, 23, 4, 2, 2)
(11637, 4, 26, 4, 2)
(11638, 11, 31, 6, 3)
(11639, 1, 20, 4, 5)
(11640, 25, 2, 2, 6)
(11641, 33, 2, 2, 6)
(11642, 16, 36, 6, 3)
